part,task,id,value,lo,hi,role,value_verified,lo_verified,hi_verified,status,ci_status,twin_file,twin_where,twin_source,decision_note
16,M9,M9.Qwen2.5-Omni.edaic_mid300.zero_shot_answer,0.9958,0.9956,0.9962,SUPPORT,0.9958,0.9956,0.9962,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[80],Mac verifier (verify folder),
16,M9,M9.Qwen2.5-Omni.kcl.zero_shot_answer,0.9888,0.9881,0.9903,SUPPORT,0.9888,0.9881,0.9903,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[50],Mac verifier (verify folder),
16,M9,M9.Qwen2.5-Omni.neurovoz.zero_shot_answer,0.9952,0.9952,0.9953,SUPPORT,0.9952,0.9952,0.9953,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[52],Mac verifier (verify folder),
16,M9,M9.Qwen2.5-Omni.pcgita.zero_shot_answer,0.9952,0.9951,0.9953,SUPPORT,0.9952,0.9951,0.9953,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[54],Mac verifier (verify folder),
16,M9,M9.Qwen2.5-Omni.pitt.zero_shot_answer,0.9966,0.9965,0.9967,SUPPORT,0.9966,0.9965,0.9967,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[45],Mac verifier (verify folder),
16,M9,M9.Qwen2.5-Omni.pitt_all.zero_shot_answer,0.9967,0.9966,0.9967,SUPPORT,0.9967,0.9966,0.9967,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[42],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.adress2020.transcript_only,0.9997,0.9997,0.9998,SUPPORT,0.9997,0.9997,0.9998,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[57],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.adresso.transcript_only,0.9998,0.9997,0.9998,SUPPORT,0.9998,0.9997,0.9998,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[57],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.conflict.transcript_only,0.9999,0.9999,0.9999,SUPPORT,0.9999,0.9999,0.9999,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[61],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.edaic.transcript_only,0.9999,0.9998,0.9999,SUPPORT,0.9999,0.9998,0.9999,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[62],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.edaic30.transcript_only,0.9999,0.9998,0.9999,SUPPORT,0.9999,0.9998,0.9999,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[62],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.edaicfull.transcript_only,0.9999,0.9999,0.9999,SUPPORT,0.9999,0.9999,0.9999,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[61],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.kcl.transcript_only,0.9997,0.9996,0.9998,SUPPORT,0.9997,0.9996,0.9998,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[57],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.neurovoz.transcript_only,0.9996,0.9996,0.9996,SUPPORT,0.9996,0.9996,0.9996,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[57],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.pcgita.transcript_only,0.9997,0.9997,0.9997,SUPPORT,0.9997,0.9997,0.9997,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[57],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.pitt.transcript_only,0.9997,0.9997,0.9997,SUPPORT,0.9997,0.9997,0.9997,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[57],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.adress2020.zero_shot_answer,0.9995,0.9995,0.9996,SUPPORT,0.9995,0.9995,0.9996,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[57],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.adresso.zero_shot_answer,0.9995,0.9995,0.9996,SUPPORT,0.9995,0.9995,0.9996,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[57],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.edaic.zero_shot_answer,0.9997,0.9997,0.9997,SUPPORT,0.9997,0.9997,0.9997,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[57],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.edaic_conflict.zero_shot_answer,0.9996,0.9996,0.9997,SUPPORT,0.9996,0.9996,0.9997,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[57],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.edaic_conflict_v2.zero_shot_answer,0.9997,0.9996,0.9997,SUPPORT,0.9997,0.9996,0.9997,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[57],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.edaic_full.zero_shot_answer,0.9992,0.9991,0.9993,SUPPORT,0.9992,0.9991,0.9993,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[87],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.edaic_mid30.zero_shot_answer,0.9995,0.9995,0.9996,SUPPORT,0.9995,0.9995,0.9996,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[57],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.edaic_mid300.zero_shot_answer,0.9995,0.9994,0.9996,SUPPORT,0.9995,0.9994,0.9996,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[60],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.kcl.zero_shot_answer,0.9996,0.9995,0.9996,SUPPORT,0.9996,0.9995,0.9996,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[57],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.neurovoz.zero_shot_answer,0.9997,0.9997,0.9997,SUPPORT,0.9997,0.9997,0.9997,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[57],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.pcgita.zero_shot_answer,0.9997,0.9997,0.9997,SUPPORT,0.9997,0.9997,0.9997,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[57],Mac verifier (verify folder),
16,M9,M9.Qwen3-Omni-30B-A3B.pitt.zero_shot_answer,0.9995,0.9995,0.9995,SUPPORT,0.9995,0.9995,0.9995,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[57],Mac verifier (verify folder),
16,M9,M9.MINIMUM,0.8968,0.8921,0.9013,SUPPORT,0.8968,0.8921,0.9013,yes,same,release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[14],Mac verifier (verify folder),
16,M9,M9.SWEEPMIN,0.8662,,,SUPPORT,0.8662,,,yes,,scores/leftovers_23sep/p16twins/twins_p16.tsv,id M9.SWEEPMIN (kind recompute; file <local data dir>/paper1_local_runs/af2_kcl30b_audio.csv),p16twins task,p16twins: minimum over 305 mass-bearing files of the median answer mass; argmin n=37
16,M9,M9.CELLS,98,,,RELEASED ONLY,98,,,yes,,release/edaic_rerun/part16/verify/M9_verify_cells.json,,Mac verifier (verify folder),
16,M9,M9.FILES,307,,,RELEASED ONLY,307,,,yes,,scores/leftovers_23sep/p16twins/twins_p16.tsv,id M9.FILES (kind recompute; file release/edaic_rerun/part16/M9_inventory.csv),p16twins task,"p16twins: reopened the 608 inventory files on disk (old G-Drive prefix remapped), counted headers with a mass column (answer_mass, mass, denom, p_sum, psum) or p_yes_raw+p_no_raw; 0 files missing, 0 disagree with the stored flag"
16,MEDAIC,MEDAIC_full_answer,0.8285,0.7708,0.8827,PAPER VALUE,0.8285,0.7708,0.8827,yes,same,release/edaic_rerun/part16/verify/MEDAIC_verify_results.json,/MEDAIC_full_answer,Mac verifier (verify folder),
16,MEDAIC,MEDAIC_full_sft,0.6421,0.5593,0.7188,PAPER VALUE,0.6421,0.5593,0.7188,yes,same,release/edaic_rerun/part16/verify/MEDAIC_verify_results.json,/MEDAIC_full_sft,Mac verifier (verify folder),
16,MEDAIC,MEDAIC_full_sft_minus_answer,-0.1863,-0.2696,-0.1098,PAPER VALUE,-0.1863,-0.2696,-0.1098,yes,same,release/edaic_rerun/part16/verify/MEDAIC_verify_results.json,/MEDAIC_full_sft_minus_answer,Mac verifier (verify folder),
16,MEDAIC,MEDAIC_full_text,0.8230,0.7651,0.8705,PAPER VALUE,0.8230,0.7651,0.8705,yes,same,release/edaic_rerun/part16/verify/MEDAIC_verify_results.json,/MEDAIC_full_text,Mac verifier (verify folder),
16,MEDAIC,MEDAIC_full_text_minus_answer,-0.0055,-0.0566,0.0431,SUPPORT,-0.0055,-0.0566,0.0431,yes,same,release/edaic_rerun/part16/verify/MEDAIC_verify_results.json,/MEDAIC_full_text_minus_answer,Mac verifier (verify folder),
16,MEDAIC,MEDAIC_full_llm_nested_NOCI,0.6853,,,SUPERSEDED / NOT USED,0.6853,,,"yes (second record only, not a recompute)",,scores/leftovers_23sep/p16twins/twins_p16.tsv,"id MEDAIC_full_llm_nested_NOCI (kind log twin (second record, not a recompute); file release/edaic_rerun/logs/podA/o25_full_rep.log)",p16twins task,"p16twins: mean of the per-repeat AUCs printed in the pod log [0.6664, 0.6748, 0.7107, 0.6765, 0.6981] (same list as the json); NOT a refit: no per-clip OOF or states exist | previous twin: 0.6853 from release/edaic_rerun/part16/verify/MEDAIC_verify_results.json (yes (json arithmetic only)) | also: twin is arithmetic on the original-run json per_repeat list only (no per-clip file exists for these); not an independent AUC recompute"
16,MEDAIC,MEDAIC_full_llm_minus_answer_POINT,-0.1432,,,SUPERSEDED / NOT USED,-0.1432,,,"yes (second record only, not a recompute)",,scores/leftovers_23sep/p16twins/twins_p16.tsv,"id MEDAIC_full_llm_minus_answer_POINT (kind log twin (second record, not a recompute); file release/edaic_rerun/logs/podA/o25_full_rep.log + release/edaic_rerun/variants/o25_full_zeroshot_scores.csv)",p16twins task,p16twins: log mean minus answer AUC 0.828476 recomputed from the per-clip zero-shot file; probe side not refittable | previous twin: -0.1432 from release/edaic_rerun/part16/verify/MEDAIC_verify_results.json (yes (json arithmetic only)) | also: twin is arithmetic on the original-run json per_repeat list only (no per-clip file exists for these); not an independent AUC recompute
16,MEDAIC,MEDAIC_full_enc_nested_NOCI,0.5930,,,SUPERSEDED / NOT USED,0.5930,,,"yes (second record only, not a recompute)",,scores/leftovers_23sep/p16twins/twins_p16.tsv,"id MEDAIC_full_enc_nested_NOCI (kind log twin (second record, not a recompute); file release/edaic_rerun/logs/podA/o25_full_rep.log)",p16twins task,"p16twins: mean of the per-repeat AUCs printed in the pod log [0.5734, 0.5671, 0.6197, 0.56, 0.6448] (same list as the json); NOT a refit: no per-clip OOF or states exist | previous twin: 0.5930 from release/edaic_rerun/part16/verify/MEDAIC_verify_results.json (yes (json arithmetic only)) | also: twin is arithmetic on the original-run json per_repeat list only (no per-clip file exists for these); not an independent AUC recompute"
16,MEDAIC,MEDAIC_full_enc_minus_answer_POINT,-0.2355,,,SUPERSEDED / NOT USED,-0.2355,,,"yes (second record only, not a recompute)",,scores/leftovers_23sep/p16twins/twins_p16.tsv,"id MEDAIC_full_enc_minus_answer_POINT (kind log twin (second record, not a recompute); file release/edaic_rerun/logs/podA/o25_full_rep.log + release/edaic_rerun/variants/o25_full_zeroshot_scores.csv)",p16twins task,p16twins: log mean minus answer AUC 0.828476 recomputed from the per-clip zero-shot file; probe side not refittable | previous twin: -0.2355 from release/edaic_rerun/part16/verify/MEDAIC_verify_results.json (yes (json arithmetic only)) | also: twin is arithmetic on the original-run json per_repeat list only (no per-clip file exists for these); not an independent AUC recompute
16,MEDAIC,MEDAIC_full_ans_nested_NOCI,0.7542,,,RELEASED ONLY,0.7542,,,"yes (second record only, not a recompute)",,scores/leftovers_23sep/p16twins/twins_p16.tsv,"id MEDAIC_full_ans_nested_NOCI (kind log twin (second record, not a recompute); file release/edaic_rerun/logs/podA/o25_full_rep.log)",p16twins task,"p16twins: mean of the per-repeat AUCs printed in the pod log [0.7296, 0.7469, 0.7909, 0.7599, 0.7438] (same list as the json); NOT a refit: no per-clip OOF or states exist | previous twin: 0.7542 from release/edaic_rerun/part16/verify/MEDAIC_verify_results.json (yes (json arithmetic only)) | also: twin is arithmetic on the original-run json per_repeat list only (no per-clip file exists for these); not an independent AUC recompute"
16,MEDAIC,MEDAIC_full_ans_minus_answer_POINT,-0.0743,,,RELEASED ONLY,-0.0743,,,"yes (second record only, not a recompute)",,scores/leftovers_23sep/p16twins/twins_p16.tsv,"id MEDAIC_full_ans_minus_answer_POINT (kind log twin (second record, not a recompute); file release/edaic_rerun/logs/podA/o25_full_rep.log + release/edaic_rerun/variants/o25_full_zeroshot_scores.csv)",p16twins task,p16twins: log mean minus answer AUC 0.828476 recomputed from the per-clip zero-shot file; probe side not refittable | previous twin: -0.0743 from release/edaic_rerun/part16/verify/MEDAIC_verify_results.json (yes (json arithmetic only)) | also: twin is arithmetic on the original-run json per_repeat list only (no per-clip file exists for these); not an independent AUC recompute
16,MEDAIC,MEDAIC_full_proj_nested_NOCI,0.5293,,,RELEASED ONLY,0.5293,,,"yes (second record only, not a recompute)",,scores/leftovers_23sep/p16twins/twins_p16.tsv,"id MEDAIC_full_proj_nested_NOCI (kind log twin (second record, not a recompute); file release/edaic_rerun/logs/podA/o25_full_rep.log)",p16twins task,p16twins: mean of the per-repeat AUCs printed in the pod log [0.5293] (same list as the json); NOT a refit: no per-clip OOF or states exist | previous twin: 0.5293 from release/edaic_rerun/part16/verify/MEDAIC_verify_results.json (yes (json arithmetic only)) | also: twin is arithmetic on the original-run json per_repeat list only (no per-clip file exists for these); not an independent AUC recompute
16,MEDAIC,MEDAIC_full_proj_minus_answer_POINT,-0.2992,,,RELEASED ONLY,-0.2992,,,"yes (second record only, not a recompute)",,scores/leftovers_23sep/p16twins/twins_p16.tsv,"id MEDAIC_full_proj_minus_answer_POINT (kind log twin (second record, not a recompute); file release/edaic_rerun/logs/podA/o25_full_rep.log + release/edaic_rerun/variants/o25_full_zeroshot_scores.csv)",p16twins task,p16twins: log mean minus answer AUC 0.828476 recomputed from the per-clip zero-shot file; probe side not refittable | previous twin: -0.2992 from release/edaic_rerun/part16/verify/MEDAIC_verify_results.json (yes (json arithmetic only)) | also: twin is arithmetic on the original-run json per_repeat list only (no per-clip file exists for these); not an independent AUC recompute
16,MEDAIC,MEDAIC_w30_enc,0.6324,0.5520,0.7104,RELEASED ONLY,0.6324,0.5520,0.7104,yes,same,release/edaic_rerun/part16/verify/MEDAIC_verify_results.json,/MEDAIC_w30_enc,Mac verifier (verify folder),
16,MEDAIC,MEDAIC_w30_enc_minus_answer,-0.0297,-0.1291,0.0752,RELEASED ONLY,-0.0297,-0.1291,0.0752,yes,same,release/edaic_rerun/part16/verify/MEDAIC_verify_results.json,/MEDAIC_w30_enc_minus_answer,Mac verifier (verify folder),
16,MEDAIC,MEDAIC_w30_llm,0.5065,0.4221,0.5856,RELEASED ONLY,0.5065,0.4221,0.5856,yes,same,release/edaic_rerun/part16/verify/MEDAIC_verify_results.json,/MEDAIC_w30_llm,Mac verifier (verify folder),
16,MEDAIC,MEDAIC_w30_llm_minus_answer,-0.1555,-0.2536,-0.0577,RELEASED ONLY,-0.1555,-0.2536,-0.0577,yes,same,release/edaic_rerun/part16/verify/MEDAIC_verify_results.json,/MEDAIC_w30_llm_minus_answer,Mac verifier (verify folder),
16,MEDAIC,MEDAIC_w30_ans,0.6401,0.5581,0.7185,RELEASED ONLY,0.6401,0.5581,0.7185,yes,same,release/edaic_rerun/part16/verify/MEDAIC_verify_results.json,/MEDAIC_w30_ans,Mac verifier (verify folder),
16,MEDAIC,MEDAIC_w30_ans_minus_answer,-0.0219,-0.1053,0.0663,RELEASED ONLY,-0.0219,-0.1053,0.0663,yes,same,release/edaic_rerun/part16/verify/MEDAIC_verify_results.json,/MEDAIC_w30_ans_minus_answer,Mac verifier (verify folder),
16,MEDAIC,MEDAIC_w30_proj,0.5182,0.4411,0.5999,RELEASED ONLY,0.5182,0.4411,0.5999,yes,same,release/edaic_rerun/part16/verify/MEDAIC_verify_results.json,/MEDAIC_w30_proj,Mac verifier (verify folder),
16,MEDAIC,MEDAIC_w30_proj_minus_answer,-0.1438,-0.2490,-0.0320,RELEASED ONLY,-0.1438,-0.2490,-0.0320,yes,same,release/edaic_rerun/part16/verify/MEDAIC_verify_results.json,/MEDAIC_w30_proj_minus_answer,Mac verifier (verify folder),
16,MEDAIC,MEDAIC_w30_answer,0.6620,0.5831,0.7315,RELEASED ONLY,0.6620,0.5831,0.7315,yes,same,release/edaic_rerun/part16/verify/MEDAIC_verify_results.json,/MEDAIC_w30_answer,Mac verifier (verify folder),
16,MEDAIC,MEDAIC_answer_full_minus_30s,0.1664,0.0848,0.2492,RELEASED ONLY,0.1664,0.0848,0.2492,yes,same,release/edaic_rerun/part16/verify/MEDAIC_verify_results.json,/MEDAIC_answer_full_minus_30s,Mac verifier (verify folder),
16,POD1,1a_o25_text_conflict_auc,0.1498,0.1131,0.1887,PAPER VALUE,0.1498,0.1131,0.1887,yes,same,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 44 (interval: id_lo / id_hi rows of the same verifier table),pod-side verifier,
16,POD1,1a_o25_text_agreement_auc,0.9596,0.9306,0.9823,SUPERSEDED / NOT USED,0.9596,0.9306,0.9823,yes,same,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 47 (interval: id_lo / id_hi rows of the same verifier table),pod-side verifier,
16,POD1,1a_o25_pearson_text_audio,0.8442,,,PAPER VALUE,0.8442,,,yes,,release/edaic_rerun/part16/verify/POD1_verify_out.json,[96],Mac verifier (verify folder),
16,POD1,1a_o25_same_decision,0.8634,,,PAPER VALUE,0.8634,,,yes,,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 51,pod-side verifier,
16,POD1,1a_q2a_text_conflict_auc,0.2359,0.1851,0.2886,PAPER VALUE,0.2359,0.1851,0.2886,yes,same,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 52 (interval: id_lo / id_hi rows of the same verifier table),pod-side verifier,
16,POD1,1a_q2a_text_agreement_auc,0.9081,0.8515,0.9547,SUPERSEDED / NOT USED,0.9081,0.8515,0.9547,yes,same,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 55 (interval: id_lo / id_hi rows of the same verifier table),pod-side verifier,
16,POD1,1a_q2a_pearson_text_audio,0.5155,,,PAPER VALUE,0.5155,,,yes,,release/edaic_rerun/part16/verify/POD1_verify_out.json,[110],Mac verifier (verify folder),
16,POD1,1a_q2a_same_decision,0.7122,,,PAPER VALUE,0.7122,,,yes,,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 59,pod-side verifier,
16,POD1,1f_share_yesno_all,1.0000,,,PAPER VALUE,1.0000,,,yes,,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 60,pod-side verifier,
16,POD1,1f_agree_gen_logit_all,0.9865,,,PAPER VALUE,0.9865,,,yes,,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 61,pod-side verifier,
16,POD1,1f_share_yesno_conflict,1.0000,,,PAPER VALUE,1.0000,,,yes,,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 62,pod-side verifier,
16,POD1,1f_agree_gen_logit_conflict,0.9917,,,PAPER VALUE,0.9917,,,yes,,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 63,pod-side verifier,
16,POD1,1f_share_yesno_agreement,1.0000,,,PAPER VALUE,1.0000,,,yes,,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 64,pod-side verifier,
16,POD1,1f_agree_gen_logit_agreement,0.9814,,,PAPER VALUE,0.9814,,,yes,,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 65,pod-side verifier,
16,POD1,VALIDATION_conflict_auc,0.2218,0.1829,0.2632,PAPER VALUE,0.2218,0.1829,0.2632,yes,same,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 2 (interval: id_lo / id_hi rows of the same verifier table),pod-side verifier,
16,POD1,VALIDATION_agreement_auc,0.9482,0.9039,0.9828,SUPERSEDED / NOT USED,0.9482,0.9039,0.9828,yes,same,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 5 (interval: id_lo / id_hi rows of the same verifier table),pod-side verifier,
16,POD1,1d_conflict_auc,0.1759,0.1448,0.2095,PAPER VALUE,0.1759,0.1448,0.2095,yes,same,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 8 (interval: id_lo / id_hi rows of the same verifier table),pod-side verifier,
16,POD1,1d_agreement_auc,0.9311,0.9028,0.9568,PAPER VALUE,0.9311,0.9028,0.9568,yes,same,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 11 (interval: id_lo / id_hi rows of the same verifier table),pod-side verifier,
16,POD1,1e060_conflict_auc,0.2619,0.2188,0.3075,PAPER VALUE,0.2619,0.2188,0.3075,yes,same,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 14 (interval: id_lo / id_hi rows of the same verifier table),pod-side verifier,
16,POD1,1e060_agreement_auc,0.9406,0.9026,0.9711,PAPER VALUE,0.9406,0.9026,0.9711,yes,same,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 17 (interval: id_lo / id_hi rows of the same verifier table),pod-side verifier,
16,POD1,1e080_conflict_auc,0.1936,0.1501,0.2438,PAPER VALUE,0.1936,0.1501,0.2438,yes,same,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 20 (interval: id_lo / id_hi rows of the same verifier table),pod-side verifier,
16,POD1,1e080_agreement_auc,0.9594,0.9190,0.9895,PAPER VALUE,0.9594,0.9190,0.9895,yes,same,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 23 (interval: id_lo / id_hi rows of the same verifier table),pod-side verifier,
16,POD1,1b_p2_conflict_auc,0.3439,0.2900,0.3979,PAPER VALUE,0.3439,0.2900,0.3979,yes,same,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 26 (interval: id_lo / id_hi rows of the same verifier table),pod-side verifier,
16,POD1,1b_p2_agreement_auc,0.9119,0.8505,0.9594,PAPER VALUE,0.9119,0.8505,0.9594,yes,same,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 29 (interval: id_lo / id_hi rows of the same verifier table),pod-side verifier,
16,POD1,1b_p3_conflict_auc,0.2392,0.1940,0.2865,PAPER VALUE,0.2392,0.1940,0.2865,yes,same,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 32 (interval: id_lo / id_hi rows of the same verifier table),pod-side verifier,
16,POD1,1b_p3_agreement_auc,0.9442,0.8926,0.9821,PAPER VALUE,0.9442,0.8926,0.9821,yes,same,release/edaic_rerun/part16/POD1/POD1_VERIFY.csv,line 35 (interval: id_lo / id_hi rows of the same verifier table),pod-side verifier,
16,POD1,1b_p2_conflict_delta,0.1221,,,PAPER VALUE,0.1221,,,yes,,release/edaic_rerun/part16/verify/POD1_verify_out.json,[129],Mac verifier (verify folder),
16,POD1,1b_p2_agreement_delta,-0.0363,,,PAPER VALUE,-0.0363,,,yes,,release/edaic_rerun/part16/verify/POD1_verify_out.json,[130],Mac verifier (verify folder),
16,POD1,1b_p3_conflict_delta,0.0174,,,PAPER VALUE,0.0174,,,yes,,release/edaic_rerun/part16/verify/POD1_verify_out.json,[131],Mac verifier (verify folder),
