part,task,id,value,lo,hi,role,twin_value,twin_file,twin_loc,ci_twinned,ci_how,keyed,twin_key,ctx_overlap,score,twin_text,twin_lo,twin_hi,dis_value,dis_file,dis_loc,dis_pair,dis_overlap,dis_text
16,M9,M9.Qwen2-Audio.pcgita.zero_shot_answer,0.9994,0.9994,0.9994,SUPPORT,0.9993750536814332,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[34],yes,,False,hi,8,28,"{""model"": ""Qwen2-Audio"", ""dataset"": ""kcl"", ""stream"": ""zero shot answer"", ""master_auc"": ""0.5923"", ""master_n"": ""37"", ""source"": ""<local data dir>/paper1_local_runs/probe2/kcl_zeroshot_scores.csv"", ""resolved"": ""<local data dir>/paper1_local_runs/probe2/kcl_zeroshot_scores.csv"", ""how"": ""direct"", ""n"": 37, ""n_speakers"": 37, ""median"": 0.9991311356425285, ""p10"": 0.9980243504047394, ""min"": 0.9968684",0.9994,0.9994,,,,,,
16,M9,M9.Qwen2-Audio.pitt.zero_shot_answer,0.9967,0.9965,0.9969,SUPPORT,0.9966980665922165,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[38],yes,,False,median,9,28,"{""model"": ""Qwen2-Audio"", ""dataset"": ""pitt"", ""stream"": ""zero shot answer"", ""master_auc"": ""0.6173"", ""master_n"": ""468"", ""source"": ""<local data dir>/paper1_local_runs/probe2/pitt_zeroshot_scores.csv"", ""resolved"": ""<local data dir>/paper1_local_runs/probe2/pitt_zeroshot_scores.csv"", ""how"": ""direct"", ""n"": 468, ""n_speakers"": 228, ""median"": 0.9966980665922165, ""p10"": 0.9933391347527504, ""min"": 0.9",0.9965,0.9969,,,,,,
16,M9,M9.Qwen2.5-Omni.adress2020.transcript_only,0.9968,0.9967,0.9969,SUPPORT,0.9968242645263672,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[39],yes,,False,median,9,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""adress2020"", ""stream"": ""transcript only"", ""master_auc"": ""0.7538"", ""master_n"": ""156"", ""source"": ""<local data dir>/release/overnight2/text_new/o25_adress2020_text.json"", ""resolved"": ""<local data dir>/release/overnight2/text_new/o25_adress2020_text.csv"", ""how"": ""json->sibling.csv"", ""n"": 156, ""n_speakers"": 156, ""median"": 0.9968242",0.9967,0.9969,,,,,,
16,M9,M9.Qwen2.5-Omni.adresso.transcript_only,0.9975,0.9974,0.9975,SUPPORT,0.9974790513515472,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[41],yes,,False,median,9,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""adresso"", ""stream"": ""transcript only"", ""master_auc"": ""0.5542"", ""master_n"": ""237"", ""source"": ""<local data dir>/release/overnight2/text_new/o25_adresso_text.json"", ""resolved"": ""<local data dir>/release/overnight2/text_new/o25_adresso_text.csv"", ""how"": ""json->sibling.csv"", ""n"": 237, ""n_speakers"": 237, ""median"": 0.9974790513515472",0.9974,0.9975,,,,,,
16,M9,M9.Qwen2.5-Omni.conflict.transcript_only,0.9986,0.9984,0.9988,SUPPORT,0.9986051023006439,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[43],yes,,False,median,9,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""conflict"", ""stream"": ""transcript only"", ""master_auc"": ""0.6131"", ""master_n"": ""390"", ""source"": ""<local data dir>/release/overnight2/text_new/o25_conflict_text.json"", ""resolved"": ""<local data dir>/release/overnight2/text_new/o25_conflict_text.csv"", ""how"": ""json->sibling.csv"", ""n"": 390, ""n_speakers"": 74, ""median"": 0.99860510230064",0.9984,0.9988,,,,,,
16,M9,M9.Qwen2.5-Omni.edaic.transcript_only,0.9986,0.9985,0.9986,SUPPORT,0.9985819905996323,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[44],yes,,False,median,9,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""edaic"", ""stream"": ""transcript only"", ""master_auc"": ""0.6613"", ""master_n"": ""275"", ""source"": ""<local data dir>/release/overnight2/text_new/o25_edaic30_text.json"", ""resolved"": ""<local data dir>/release/overnight2/text_new/o25_edaic30_text.csv"", ""how"": ""json->sibling.csv"", ""n"": 275, ""n_speakers"": 275, ""median"": 0.9985819905996323, ",0.9985,0.9986,,,,,,
16,M9,M9.Qwen2.5-Omni.edaic30.transcript_only,0.9986,0.9985,0.9986,SUPPORT,0.9985819905996323,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[44],yes,,False,median,9,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""edaic"", ""stream"": ""transcript only"", ""master_auc"": ""0.6613"", ""master_n"": ""275"", ""source"": ""<local data dir>/release/overnight2/text_new/o25_edaic30_text.json"", ""resolved"": ""<local data dir>/release/overnight2/text_new/o25_edaic30_text.csv"", ""how"": ""json->sibling.csv"", ""n"": 275, ""n_speakers"": 275, ""median"": 0.9985819905996323, ",0.9985,0.9986,,,,,,
16,M9,M9.Qwen2.5-Omni.edaicfull.transcript_only,0.9989,0.9988,0.9990,SUPPORT,0.998899981379509,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[48],yes,,False,median,9,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""edaicfull"", ""stream"": ""transcript only"", ""master_auc"": ""0.823"", ""master_n"": ""275"", ""source"": ""<local data dir>/release/overnight2/text_new/o25_edaicfull_text.json"", ""resolved"": ""<local data dir>/release/overnight2/text_new/o25_edaicfull_text.csv"", ""how"": ""json->sibling.csv"", ""n"": 275, ""n_speakers"": 275, ""median"": 0.99889998137",0.9988,0.9990,,,,,,
16,M9,M9.Qwen2.5-Omni.kcl.transcript_only,0.9980,0.9979,0.9981,SUPPORT,0.9980287663638592,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[49],yes,,False,median,9,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""kcl"", ""stream"": ""transcript only"", ""master_auc"": ""0.7619"", ""master_n"": ""37"", ""source"": ""<local data dir>/release/overnight2/text_new/o25_kcl_text.json"", ""resolved"": ""<local data dir>/release/overnight2/text_new/o25_kcl_text.csv"", ""how"": ""json->sibling.csv"", ""n"": 37, ""n_speakers"": 37, ""median"": 0.9980287663638592, ""p10"": 0.9972",0.9979,0.9981,,,,,,
16,M9,M9.Qwen2.5-Omni.neurovoz.transcript_only,0.9973,0.9973,0.9974,SUPPORT,0.9972724057734013,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[51],yes,,False,median,9,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""neurovoz"", ""stream"": ""transcript only"", ""master_auc"": ""0.5371"", ""master_n"": ""1270"", ""source"": ""<local data dir>/release/overnight2/text_new/o25_neurovoz_text.json"", ""resolved"": ""<local data dir>/release/overnight2/text_new/o25_neurovoz_text.csv"", ""how"": ""json->sibling.csv"", ""n"": 1270, ""n_speakers"": 107, ""median"": 0.99727240577",0.9973,0.9974,,,,,,
16,M9,M9.Qwen2.5-Omni.pcgita.transcript_only,0.9978,0.9978,0.9978,SUPPORT,0.9977965392172337,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[53],yes,,False,median,9,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""pcgita"", ""stream"": ""transcript only"", ""master_auc"": ""0.5246"", ""master_n"": ""1100"", ""source"": ""<local data dir>/release/overnight2/text_new/o25_pcgita_text.json"", ""resolved"": ""<local data dir>/release/overnight2/text_new/o25_pcgita_text.csv"", ""how"": ""json->sibling.csv"", ""n"": 1100, ""n_speakers"": 100, ""median"": 0.9977965392172337,",0.9978,0.9978,,,,,,
16,M9,M9.Qwen2.5-Omni.pitt.transcript_only,0.9966,0.9965,0.9968,SUPPORT,0.9966443926095963,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[55],yes,,False,median,9,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""pitt"", ""stream"": ""transcript only"", ""master_auc"": ""0.6629"", ""master_n"": ""468"", ""source"": ""<local data dir>/release/overnight2/text_new/o25_pitt_text.json"", ""resolved"": ""<local data dir>/release/overnight2/text_new/o25_pitt_text.csv"", ""how"": ""json->sibling.csv"", ""n"": 468, ""n_speakers"": 228, ""median"": 0.9966443926095963, ""p10"": ",0.9965,0.9968,,,,,,
16,M9,M9.Qwen2.5-Omni.pitt_all.transcript_only,0.9966,0.9965,0.9966,SUPPORT,0.9966443926095963,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[55],yes,,False,median,9,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""pitt"", ""stream"": ""transcript only"", ""master_auc"": ""0.6629"", ""master_n"": ""468"", ""source"": ""<local data dir>/release/overnight2/text_new/o25_pitt_text.json"", ""resolved"": ""<local data dir>/release/overnight2/text_new/o25_pitt_text.csv"", ""how"": ""json->sibling.csv"", ""n"": 468, ""n_speakers"": 228, ""median"": 0.9966443926095963, ""p10"": ",0.9965,0.9966,,,,,,
16,M9,M9.Qwen2.5-Omni.adress2020.zero_shot_answer,0.9967,0.9965,0.9968,SUPPORT,0.996662050485611,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[40],yes,,False,median,9,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""adress2020"", ""stream"": ""zero shot answer"", ""master_auc"": ""0.6241"", ""master_n"": ""156"", ""source"": ""<local data dir>/paper1_local_runs/omni_final/omni_adress2020_zeroshot.json"", ""resolved"": ""<local data dir>/paper1_local_runs/omni_final/omni_adress2020_zeroshot_scores.csv"", ""how"": ""json->sibling_scores.csv"", ""n"": 156, ""n_speakers"": 156, ""median"": 0.996662",0.9965,0.9968,,,,,,
16,M9,M9.Qwen2.5-Omni.adresso.zero_shot_answer,0.9967,0.9966,0.9968,SUPPORT,0.9966776669025421,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[42],yes,,False,median,9,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""adresso"", ""stream"": ""zero shot answer"", ""master_auc"": ""0.615"", ""master_n"": ""237"", ""source"": ""<local data dir>/paper1_local_runs/omni_final/omni_adresso_zeroshot.json"", ""resolved"": ""<local data dir>/paper1_local_runs/omni_final/omni_adresso_zeroshot_scores.csv"", ""how"": ""json->sibling_scores.csv"", ""n"": 237, ""n_speakers"": 237, ""median"": 0.9966776669025421",0.9966,0.9968,,,,,,
16,M9,M9.Qwen2.5-Omni.edaic.zero_shot_answer,0.9966,0.9965,0.9967,SUPPORT,0.9966187253594398,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[45],yes,,False,median,9,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""edaic"", ""stream"": ""zero shot answer"", ""master_auc"": ""0.662"", ""master_n"": ""275"", ""source"": ""<local data dir>/paper1_local_runs/omni_final/omni_edaic_zeroshot.json"", ""resolved"": ""<local data dir>/paper1_local_runs/omni_final/omni_edaic_zeroshot_scores.csv"", ""how"": ""json->sibling_scores.csv"", ""n"": 275, ""n_speakers"": 275, ""median"": 0.9966187253594398, ""p10",0.9965,0.9967,,,,,,
16,M9,M9.Qwen2.5-Omni.edaic_conflict.zero_shot_answer,0.9967,0.9965,0.9968,SUPPORT,0.996662050485611,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[40],yes,,False,median,8,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""adress2020"", ""stream"": ""zero shot answer"", ""master_auc"": ""0.6241"", ""master_n"": ""156"", ""source"": ""<local data dir>/paper1_local_runs/omni_final/omni_adress2020_zeroshot.json"", ""resolved"": ""<local data dir>/paper1_local_runs/omni_final/omni_adress2020_zeroshot_scores.csv"", ""how"": ""json->sibling_scores.csv"", ""n"": 156, ""n_speakers"": 156, ""median"": 0.996662",0.9965,0.9968,,,,,,
16,M9,M9.Qwen2.5-Omni.edaic_conflict_v2.zero_shot_answer,0.9967,0.9966,0.9968,SUPPORT,0.9966776669025421,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[42],yes,,False,median,8,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""adresso"", ""stream"": ""zero shot answer"", ""master_auc"": ""0.615"", ""master_n"": ""237"", ""source"": ""<local data dir>/paper1_local_runs/omni_final/omni_adresso_zeroshot.json"", ""resolved"": ""<local data dir>/paper1_local_runs/omni_final/omni_adresso_zeroshot_scores.csv"", ""how"": ""json->sibling_scores.csv"", ""n"": 237, ""n_speakers"": 237, ""median"": 0.9966776669025421",0.9966,0.9968,,,,,,
16,M9,M9.Qwen2.5-Omni.edaic_full.zero_shot_answer,0.9962,0.9960,0.9964,SUPPORT,0.9962335675954819,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[85],yes,,False,median,10,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""edaic_full"", ""stream"": ""zero shot answer"", ""master_auc"": ""0.8285"", ""master_n"": ""275"", ""source"": ""<local data dir>/release/edaic_rerun/variants/o25_full_zeroshot.json"", ""resolved"": ""<local data dir>/release/edaic_rerun/variants/o25_full_zeroshot_scores.csv"", ""how"": ""json->sibling_scores.csv"", ""n"": 275, ""n_speakers"": 275, ""media",0.9960,0.9964,,,,,,
16,M9,M9.Qwen2.5-Omni.edaic_mid30.zero_shot_answer,0.9958,0.9956,0.9960,SUPPORT,0.9958081096410751,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[75],yes,,False,median,10,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""edaic_mid30"", ""stream"": ""zero shot answer"", ""master_auc"": ""0.7205"", ""master_n"": ""275"", ""source"": ""<local data dir>/release/edaic_rerun/variants/o25_mid30_zeroshot.json"", ""resolved"": ""<local data dir>/release/edaic_rerun/variants/o25_mid30_zeroshot_scores.csv"", ""how"": ""json->sibling_scores.csv"", ""n"": 275, ""n_speakers"": 275, ""me",0.9956,0.9960,,,,,,
16,M9,M9.Qwen2.5-Omni.edaic_mid300.zero_shot_answer,0.9958,0.9956,0.9962,SUPPORT,0.9958438873291016,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[80],yes,,False,median,10,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""edaic_mid300"", ""stream"": ""zero shot answer"", ""master_auc"": ""0.8122"", ""master_n"": ""275"", ""source"": ""<local data dir>/release/edaic_rerun/variants/o25_mid300_zeroshot.json"", ""resolved"": ""<local data dir>/release/edaic_rerun/variants/o25_mid300_zeroshot_scores.csv"", ""how"": ""json->sibling_scores.csv"", ""n"": 275, ""n_speakers"": 275, ",0.9956,0.9962,,,,,,
16,M9,M9.Qwen2.5-Omni.kcl.zero_shot_answer,0.9888,0.9881,0.9903,SUPPORT,0.9887885749340057,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[50],yes,,False,median,9,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""kcl"", ""stream"": ""zero shot answer"", ""master_auc"": ""0.7143"", ""master_n"": ""37"", ""source"": ""<local data dir>/paper1_local_runs/omni_final/omni_kcl_zeroshot.json"", ""resolved"": ""<local data dir>/paper1_local_runs/omni_final/omni_kcl_zeroshot_scores.csv"", ""how"": ""json->sibling_scores.csv"", ""n"": 37, ""n_speakers"": 37, ""median"": 0.9887885749340057, ""p10"": 0.987",0.9881,0.9903,,,,,,
16,M9,M9.Qwen2.5-Omni.neurovoz.zero_shot_answer,0.9952,0.9952,0.9953,SUPPORT,0.9952434152364731,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[52],yes,,False,median,9,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""neurovoz"", ""stream"": ""zero shot answer"", ""master_auc"": ""0.6951"", ""master_n"": ""1270"", ""source"": ""<local data dir>/paper1_local_runs/omni_final/omni_neurovoz_zeroshot.json"", ""resolved"": ""<local data dir>/paper1_local_runs/omni_final/omni_neurovoz_zeroshot_scores.csv"", ""how"": ""json->sibling_scores.csv"", ""n"": 1270, ""n_speakers"": 107, ""median"": 0.9952434152",0.9952,0.9953,,,,,,
16,M9,M9.Qwen2.5-Omni.pcgita.zero_shot_answer,0.9952,0.9951,0.9953,SUPPORT,0.9952073693275452,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[54],yes,,False,median,9,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""pcgita"", ""stream"": ""zero shot answer"", ""master_auc"": ""0.5635"", ""master_n"": ""1100"", ""source"": ""<local data dir>/paper1_local_runs/omni_final/omni_pcgita_zeroshot.json"", ""resolved"": ""<local data dir>/paper1_local_runs/omni_final/omni_pcgita_zeroshot_scores.csv"", ""how"": ""json->sibling_scores.csv"", ""n"": 1100, ""n_speakers"": 100, ""median"": 0.9952073693275452",0.9951,0.9953,,,,,,
16,M9,M9.Qwen2.5-Omni.pitt.zero_shot_answer,0.9966,0.9965,0.9967,SUPPORT,0.9966187253594398,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[45],yes,,False,median,8,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""edaic"", ""stream"": ""zero shot answer"", ""master_auc"": ""0.662"", ""master_n"": ""275"", ""source"": ""<local data dir>/paper1_local_runs/omni_final/omni_edaic_zeroshot.json"", ""resolved"": ""<local data dir>/paper1_local_runs/omni_final/omni_edaic_zeroshot_scores.csv"", ""how"": ""json->sibling_scores.csv"", ""n"": 275, ""n_speakers"": 275, ""median"": 0.9966187253594398, ""p10",0.9965,0.9967,,,,,,
16,M9,M9.Qwen2.5-Omni.pitt_all.zero_shot_answer,0.9967,0.9966,0.9967,SUPPORT,0.9966776669025421,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[42],yes,,False,median,8,28,"{""model"": ""Qwen2.5-Omni"", ""dataset"": ""adresso"", ""stream"": ""zero shot answer"", ""master_auc"": ""0.615"", ""master_n"": ""237"", ""source"": ""<local data dir>/paper1_local_runs/omni_final/omni_adresso_zeroshot.json"", ""resolved"": ""<local data dir>/paper1_local_runs/omni_final/omni_adresso_zeroshot_scores.csv"", ""how"": ""json->sibling_scores.csv"", ""n"": 237, ""n_speakers"": 237, ""median"": 0.9966776669025421",0.9966,0.9967,,,,,,
16,M9,M9.Qwen3-Omni-30B-A3B.adress2020.transcript_only,0.9997,0.9997,0.9998,SUPPORT,0.9997393786907196,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[57],yes,,False,median,11,28,"{""model"": ""Qwen3-Omni-30B-A3B"", ""dataset"": ""adress2020"", ""stream"": ""transcript only"", ""master_auc"": ""0.5896"", ""master_n"": ""156"", ""source"": ""<local data dir>/release/overnight2/text_new/q3o_adress2020_text.json"", ""resolved"": ""<local data dir>/release/overnight2/text_new/q3o_adress2020_text.csv"", ""how"": ""json->sibling.csv"", ""n"": 156, ""n_speakers"": 156, ""median"": 0.9",0.9997,0.9998,,,,,,
16,M9,M9.Qwen3-Omni-30B-A3B.adresso.transcript_only,0.9998,0.9997,0.9998,SUPPORT,0.9997511431574821,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[57],yes,,False,hi,10,28,"{""model"": ""Qwen3-Omni-30B-A3B"", ""dataset"": ""adress2020"", ""stream"": ""transcript only"", ""master_auc"": ""0.5896"", ""master_n"": ""156"", ""source"": ""<local data dir>/release/overnight2/text_new/q3o_adress2020_text.json"", ""resolved"": ""<local data dir>/release/overnight2/text_new/q3o_adress2020_text.csv"", ""how"": ""json->sibling.csv"", ""n"": 156, ""n_speakers"": 156, ""median"": 0.9",0.9997,0.9998,,,,,,
16,M9,M9.Qwen3-Omni-30B-A3B.conflict.transcript_only,0.9999,0.9999,0.9999,SUPPORT,0.9999074907973409,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[61],yes,,False,median,11,28,"{""model"": ""Qwen3-Omni-30B-A3B"", ""dataset"": ""conflict"", ""stream"": ""transcript only"", ""master_auc"": ""0.5911"", ""master_n"": ""390"", ""source"": ""<local data dir>/release/overnight2/text_new/q3o_conflict_text.json"", ""resolved"": ""<local data dir>/release/overnight2/text_new/q3o_conflict_text.csv"", ""how"": ""json->sibling.csv"", ""n"": 390, ""n_speakers"": 74, ""median"": 0.99990749",0.9999,0.9999,,,,,,
16,M9,M9.Qwen3-Omni-30B-A3B.edaic.transcript_only,0.9999,0.9998,0.9999,SUPPORT,0.9998604357242584,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[62],yes,,False,median,11,28,"{""model"": ""Qwen3-Omni-30B-A3B"", ""dataset"": ""edaic"", ""stream"": ""transcript only"", ""master_auc"": ""0.6348"", ""master_n"": ""275"", ""source"": ""<local data dir>/release/overnight2/text_new/q3o_edaic30_text.json"", ""resolved"": ""<local data dir>/release/overnight2/text_new/q3o_edaic30_text.csv"", ""how"": ""json->sibling.csv"", ""n"": 275, ""n_speakers"": 275, ""median"": 0.999860435724",0.9998,0.9999,,,,,,
16,M9,M9.Qwen3-Omni-30B-A3B.edaic30.transcript_only,0.9999,0.9998,0.9999,SUPPORT,0.9998604357242584,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[62],yes,,False,median,11,28,"{""model"": ""Qwen3-Omni-30B-A3B"", ""dataset"": ""edaic"", ""stream"": ""transcript only"", ""master_auc"": ""0.6348"", ""master_n"": ""275"", ""source"": ""<local data dir>/release/overnight2/text_new/q3o_edaic30_text.json"", ""resolved"": ""<local data dir>/release/overnight2/text_new/q3o_edaic30_text.csv"", ""how"": ""json->sibling.csv"", ""n"": 275, ""n_speakers"": 275, ""median"": 0.999860435724",0.9998,0.9999,,,,,,
16,M9,M9.Qwen3-Omni-30B-A3B.edaicfull.transcript_only,0.9999,0.9999,0.9999,SUPPORT,0.9999074907973409,<local data dir>/release/edaic_rerun/part16/verify/M9_verify_cells.json,/cells[61],yes,,False,median,10,28,"{""model"": ""Qwen3-Omni-30B-A3B"", ""dataset"": ""conflict"", ""stream"": ""transcript only"", ""master_auc"": ""0.5911"", ""master_n"": ""390"", ""source"": ""<local data dir>/release/overnight2/text_new/q3o_conflict_text.json"", ""resolved"": ""<local data dir>/release/overnight2/text_new/q3o_conflict_text.csv"", ""how"": ""json->sibling.csv"", ""n"": 390, ""n_speakers"": 74, ""median"": 0.99990749",0.9999,0.9999,,,,,,
