stream_key,model,stream,seg_uid,clip_id,speaker_id,n_repeats_in_agreement_arm,p_yes
q3o,Qwen3-Omni-30B-A3B,audio,a004759,agreement_624_a004759,624,2,0.9964044380778718
q3o,Qwen3-Omni-30B-A3B,audio,a004752,agreement_624_a004752,624,1,0.985933003481614
q3o,Qwen3-Omni-30B-A3B,audio,a004772,agreement_625_a004772,625,2,0.053408298552451605
q3o,Qwen3-Omni-30B-A3B,audio,a004791,agreement_625_a004791,625,1,0.0066931293790353135
q3o,Qwen3-Omni-30B-A3B,audio,a004818,agreement_627_a004818,627,1,0.01590820291923848
q3o,Qwen3-Omni-30B-A3B,audio,a004832,agreement_627_a004832,627,1,0.03308857380538077
q3o,Qwen3-Omni-30B-A3B,audio,a004827,agreement_627_a004827,627,1,0.11921405246683238
q3o,Qwen3-Omni-30B-A3B,audio,a004803,agreement_627_a004803,627,1,0.0066937900414706765
q3o,Qwen3-Omni-30B-A3B,audio,a004838,agreement_628_a004838,628,1,0.014062965322691665
q3o,Qwen3-Omni-30B-A3B,audio,a004860,agreement_628_a004860,628,1,0.005220962609275506
q3o,Qwen3-Omni-30B-A3B,audio,a004870,agreement_629_a004870,629,1,0.01590771080144665
q3o,Qwen3-Omni-30B-A3B,audio,a004929,agreement_632_a004929,632,1,0.014064838962262875
q3o,Qwen3-Omni-30B-A3B,audio,a004931,agreement_632_a004931,632,2,0.014064540887120416
q3o,Qwen3-Omni-30B-A3B,audio,a004911,agreement_632_a004911,632,1,0.13296777556776362
q3o,Qwen3-Omni-30B-A3B,audio,a004972,agreement_634_a004972,634,1,0.012433088111605926
q3o,Qwen3-Omni-30B-A3B,audio,a004982,agreement_634_a004982,634,1,0.0017007205381779494
q3o,Qwen3-Omni-30B-A3B,audio,a005013,agreement_636_a005013,636,2,0.9706845579792162
q3o,Qwen3-Omni-30B-A3B,audio,a005017,agreement_636_a005017,636,2,0.9046433875930548
q3o,Qwen3-Omni-30B-A3B,audio,a005024,agreement_636_a005024,636,1,0.8354769034121545
q3o,Qwen3-Omni-30B-A3B,audio,a005047,agreement_637_a005047,637,2,0.9241332218015507
q3o,Qwen3-Omni-30B-A3B,audio,a005053,agreement_637_a005053,637,1,0.9953886772075254
q3o,Qwen3-Omni-30B-A3B,audio,a005041,agreement_637_a005041,637,2,0.9940861287461031
q3o,Qwen3-Omni-30B-A3B,audio,a005062,agreement_638_a005062,638,1,0.9875652033566705
q3o,Qwen3-Omni-30B-A3B,audio,a005078,agreement_640_a005078,640,6,0.995389292488689
q3o,Qwen3-Omni-30B-A3B,audio,a005077,agreement_640_a005077,640,2,0.8807876429408925
q3o,Qwen3-Omni-30B-A3B,audio,a005092,agreement_641_a005092,641,2,0.9859337363876026
q3o,Qwen3-Omni-30B-A3B,audio,a005089,agreement_641_a005089,641,2,0.9324431372082338
q3o,Qwen3-Omni-30B-A3B,audio,a005100,agreement_649_a005100,649,2,0.7549033112031737
q3o,Qwen3-Omni-30B-A3B,audio,a005110,agreement_649_a005110,649,1,0.2018177334483402
q3o,Qwen3-Omni-30B-A3B,audio,a005139,agreement_650_a005139,650,3,0.9046446367288165
q3o,Qwen3-Omni-30B-A3B,audio,a005276,agreement_659_a005276,659,2,0.9740383308728138
q3o,Qwen3-Omni-30B-A3B,audio,a005289,agreement_659_a005289,659,3,0.5926613905330453
q3o,Qwen3-Omni-30B-A3B,audio,a005288,agreement_659_a005288,659,1,0.991419505446018
q3o,Qwen3-Omni-30B-A3B,audio,a005275,agreement_659_a005275,659,2,0.9465903008308357
q3o,Qwen3-Omni-30B-A3B,audio,a005306,agreement_660_a005306,660,3,0.047429194959397555
q3o,Qwen3-Omni-30B-A3B,audio,a005326,agreement_660_a005326,660,1,0.26895654694504356
q3o,Qwen3-Omni-30B-A3B,audio,a005352,agreement_661_a005352,661,1,0.9940837274715645
q3o,Qwen3-Omni-30B-A3B,audio,a005351,agreement_661_a005351,661,1,0.9980704575317441
q3o,Qwen3-Omni-30B-A3B,audio,a005340,agreement_661_a005340,661,1,0.4378296001113987
q3o,Qwen3-Omni-30B-A3B,audio,a005354,agreement_661_a005354,661,1,0.9148842609668411
q3o,Qwen3-Omni-30B-A3B,audio,a005373,agreement_662_a005373,662,1,0.10670205378324234
q3o,Qwen3-Omni-30B-A3B,audio,a005473,agreement_667_a005473,667,2,0.5926441516875472
q3o,Qwen3-Omni-30B-A3B,audio,a005466,agreement_667_a005466,667,2,0.46879300787239825
q3o,Qwen3-Omni-30B-A3B,audio,a005529,agreement_670_a005529,670,2,0.20182412079308482
q3o,Qwen3-Omni-30B-A3B,audio,a005622,agreement_680_a005622,680,1,0.8807589360792438
q3o,Qwen3-Omni-30B-A3B,audio,a005631,agreement_680_a005631,680,2,0.9978154684333792
q3o,Qwen3-Omni-30B-A3B,audio,a005602,agreement_680_a005602,680,1,0.9669008907788885
q3o,Qwen3-Omni-30B-A3B,audio,a005687,agreement_684_a005687,684,1,0.974036015490603
q3o,Qwen3-Omni-30B-A3B,audio,a005741,agreement_688_a005741,688,1,0.9994465485839823
q3o,Qwen3-Omni-30B-A3B,audio,a005732,agreement_688_a005732,688,3,0.9953883529676473
q3o,Qwen3-Omni-30B-A3B,audio,a005907,agreement_698_a005907,698,2,0.9525560806336703
q3o,Qwen3-Omni-30B-A3B,audio,a005919,agreement_698_a005919,698,1,0.9241305513192207
q3o,Qwen3-Omni-30B-A3B,audio,a005914,agreement_698_a005914,698,2,0.9994467471339545
q3o,Qwen3-Omni-30B-A3B,audio,a005917,agreement_698_a005917,698,2,0.9875631880191601
q3o,Qwen3-Omni-30B-A3B,audio,a005921,agreement_698_a005921,698,2,0.9241354170595546
q3o,Qwen3-Omni-30B-A3B,audio,a005896,agreement_698_a005896,698,1,0.592646148696819
q3o,Qwen3-Omni-30B-A3B,audio,a005928,agreement_698_a005928,698,1,0.9465893798936406
q3o,Qwen3-Omni-30B-A3B,audio,a005969,agreement_705_a005969,705,1,0.9924209993993
q3o,Qwen3-Omni-30B-A3B,audio,a005988,agreement_707_a005988,707,1,0.6513359469283893
q3o,Qwen3-Omni-30B-A3B,audio,a006009,agreement_708_a006009,708,1,0.6791750673989903
q3o,Qwen3-Omni-30B-A3B,audio,a006073,agreement_712_a006073,712,2,0.1480514206391019
q3o,Qwen3-Omni-30B-A3B,audio,a006066,agreement_712_a006066,712,2,0.005911540584352349
q3o,Qwen3-Omni-30B-A3B,audio,a006094,agreement_713_a006094,713,3,0.4378050240523058
q3o,Qwen3-Omni-30B-A3B,audio,a006150,agreement_716_a006150,716,2,0.9982983131617508
q3o,Qwen3-Omni-30B-A3B,audio,a006145,agreement_716_a006145,716,1,0.9669077771198566
q3o,Qwen3-Omni-30B-A3B,audio,a006167,agreement_717_a006167,717,2,0.2018082227034535
q3o,Qwen3-Omni-30B-A3B,audio,a006210,agreement_718_a006210,718,1,0.012432619789540949
af2,Audio Flamingo 2,audio,a000030,agreement_301_a000030,301,1,0.6366311922193941
af2,Audio Flamingo 2,audio,a000018,agreement_301_a000018,301,1,0.6174273347900444
af2,Audio Flamingo 2,audio,a000045,agreement_302_a000045,302,1,0.6555762401220904
af2,Audio Flamingo 2,audio,a000033,agreement_302_a000033,302,1,0.6610072736905601
af2,Audio Flamingo 2,audio,a000049,agreement_303_a000049,303,1,0.5801813765383647
af2,Audio Flamingo 2,audio,a000143,agreement_306_a000143,306,1,0.5047507459485562
af2,Audio Flamingo 2,audio,a000141,agreement_306_a000141,306,1,0.4973189122826655
af2,Audio Flamingo 2,audio,a000152,agreement_306_a000152,306,1,0.5380196961850624
af2,Audio Flamingo 2,audio,a000160,agreement_307_a000160,307,3,0.5617617989548825
af2,Audio Flamingo 2,audio,a000167,agreement_307_a000167,307,1,0.5214886711135049
af2,Audio Flamingo 2,audio,a000193,agreement_308_a000193,308,4,0.5306537544067429
af2,Audio Flamingo 2,audio,a000189,agreement_308_a000189,308,1,0.5582590220841923
af2,Audio Flamingo 2,audio,a000243,agreement_311_a000243,311,1,0.6006613030048201
af2,Audio Flamingo 2,audio,a000262,agreement_312_a000262,312,1,0.6274047343959673
af2,Audio Flamingo 2,audio,a000301,agreement_314_a000301,314,1,0.6067192785701
af2,Audio Flamingo 2,audio,a000310,agreement_314_a000310,314,1,0.6365557861560578
af2,Audio Flamingo 2,audio,a000319,agreement_314_a000319,314,1,0.606584586226214
af2,Audio Flamingo 2,audio,a000305,agreement_314_a000305,314,2,0.6081625434964821
af2,Audio Flamingo 2,audio,a000349,agreement_315_a000349,315,1,0.690959712317303
af2,Audio Flamingo 2,audio,a000351,agreement_315_a000351,315,2,0.6819521273358239
af2,Audio Flamingo 2,audio,a000342,agreement_315_a000342,315,2,0.6802582269502929
af2,Audio Flamingo 2,audio,a000394,agreement_318_a000394,318,1,0.6195514346296496
af2,Audio Flamingo 2,audio,a000435,agreement_321_a000435,321,1,0.6143745133674389
af2,Audio Flamingo 2,audio,a000439,agreement_321_a000439,321,1,0.6449844110599366
af2,Audio Flamingo 2,audio,a000436,agreement_321_a000436,321,1,0.6370147386488053
af2,Audio Flamingo 2,audio,a000472,agreement_323_a000472,323,1,0.6109126837552802
af2,Audio Flamingo 2,audio,a000484,agreement_323_a000484,323,1,0.628856492817076
af2,Audio Flamingo 2,audio,a000550,agreement_327_a000550,327,1,0.6231686808990897
af2,Audio Flamingo 2,audio,a000566,agreement_328_a000566,328,1,0.6058584171739675
af2,Audio Flamingo 2,audio,a000576,agreement_328_a000576,328,1,0.5933066399023745
af2,Audio Flamingo 2,audio,a000572,agreement_328_a000572,328,1,0.6030319871664523
af2,Audio Flamingo 2,audio,a000594,agreement_329_a000594,329,1,0.6312896217192172
af2,Audio Flamingo 2,audio,a000647,agreement_332_a000647,332,1,0.6193591613871224
af2,Audio Flamingo 2,audio,a000650,agreement_332_a000650,332,4,0.6292115135032232
af2,Audio Flamingo 2,audio,a000814,agreement_338_a000814,338,6,0.6085996643882081
af2,Audio Flamingo 2,audio,a000855,agreement_340_a000855,340,1,0.6237632365912412
af2,Audio Flamingo 2,audio,a000951,agreement_345_a000951,345,2,0.6446255459344082
af2,Audio Flamingo 2,audio,a000943,agreement_345_a000943,345,3,0.6359428715427309
af2,Audio Flamingo 2,audio,a000937,agreement_345_a000937,345,4,0.6860910894839446
af2,Audio Flamingo 2,audio,a000938,agreement_345_a000938,345,3,0.6149268153623751
af2,Audio Flamingo 2,audio,a000977,agreement_346_a000977,346,3,0.6136908477403292
af2,Audio Flamingo 2,audio,a000969,agreement_346_a000969,346,3,0.6276628821658001
af2,Audio Flamingo 2,audio,a000962,agreement_346_a000962,346,1,0.6299928452464822
af2,Audio Flamingo 2,audio,a000979,agreement_346_a000979,346,1,0.6102459344177389
af2,Audio Flamingo 2,audio,a000973,agreement_346_a000973,346,2,0.6027406860595187
af2,Audio Flamingo 2,audio,a000980,agreement_346_a000980,346,1,0.6222527481647575
af2,Audio Flamingo 2,audio,a000994,agreement_347_a000994,347,4,0.6670927152181829
af2,Audio Flamingo 2,audio,a001012,agreement_348_a001012,348,2,0.633153832135795
af2,Audio Flamingo 2,audio,a001010,agreement_348_a001010,348,1,0.6139373963391116
af2,Audio Flamingo 2,audio,a001011,agreement_348_a001011,348,4,0.615033201651503
af2,Audio Flamingo 2,audio,a001133,agreement_354_a001133,354,3,0.666870495800171
af2,Audio Flamingo 2,audio,a001267,agreement_362_a001267,362,4,0.6660731131413696
af2,Audio Flamingo 2,audio,a001270,agreement_362_a001270,362,2,0.6558497365991933
af2,Audio Flamingo 2,audio,a001277,agreement_363_a001277,363,5,0.6207897337946894
af2,Audio Flamingo 2,audio,a001280,agreement_363_a001280,363,2,0.608196829353844
af2,Audio Flamingo 2,audio,a001342,agreement_364_a001342,364,1,0.5931129572313036
af2,Audio Flamingo 2,audio,a001307,agreement_364_a001307,364,1,0.5961243730740617
af2,Audio Flamingo 2,audio,a001349,agreement_364_a001349,364,1,0.6158855623763319
af2,Audio Flamingo 2,audio,a001315,agreement_364_a001315,364,1,0.5368158123405311
af2,Audio Flamingo 2,audio,a001434,agreement_366_a001434,366,1,0.6096060156321547
af2,Audio Flamingo 2,audio,a001403,agreement_366_a001403,366,1,0.43586642588555563
af2,Audio Flamingo 2,audio,a001432,agreement_366_a001432,366,1,0.5820981019810058
af2,Audio Flamingo 2,audio,a001410,agreement_366_a001410,366,1,0.5049624067708177
af2,Audio Flamingo 2,audio,a001402,agreement_366_a001402,366,1,0.5408634724108673
af2,Audio Flamingo 2,audio,a001465,agreement_367_a001465,367,3,0.628743482811114
af2,Audio Flamingo 2,audio,a001453,agreement_367_a001453,367,1,0.6688218585700896
af2,Audio Flamingo 2,audio,a001463,agreement_367_a001463,367,1,0.6834473775026565
af2,Audio Flamingo 2,audio,a001468,agreement_367_a001468,367,1,0.5924376964197637
af2,Audio Flamingo 2,audio,a001513,agreement_369_a001513,369,1,0.5949135864623124
af2,Audio Flamingo 2,audio,a001529,agreement_369_a001529,369,1,0.6565511588782377
af2,Audio Flamingo 2,audio,a001564,agreement_370_a001564,370,1,0.5680127594595628
af2,Audio Flamingo 2,audio,a001544,agreement_370_a001544,370,1,0.5985645833611994
af2,Audio Flamingo 2,audio,a001542,agreement_370_a001542,370,1,0.6608000084089041
af2,Audio Flamingo 2,audio,a001662,agreement_374_a001662,374,4,0.6560168685562606
af2,Audio Flamingo 2,audio,a001656,agreement_374_a001656,374,2,0.6129970439576536
af2,Audio Flamingo 2,audio,a001664,agreement_374_a001664,374,1,0.5589100506660164
af2,Audio Flamingo 2,audio,a001749,agreement_377_a001749,377,4,0.6141092839671453
af2,Audio Flamingo 2,audio,a001759,agreement_377_a001759,377,3,0.6405541800506587
af2,Audio Flamingo 2,audio,a001761,agreement_377_a001761,377,1,0.6016455954220348
af2,Audio Flamingo 2,audio,a001758,agreement_377_a001758,377,1,0.6164437800034848
af2,Audio Flamingo 2,audio,a001773,agreement_378_a001773,378,1,0.5998742001725171
af2,Audio Flamingo 2,audio,a001810,agreement_379_a001810,379,1,0.5925870546890172
af2,Audio Flamingo 2,audio,a001818,agreement_379_a001818,379,1,0.5986075218044115
af2,Audio Flamingo 2,audio,a001816,agreement_379_a001816,379,1,0.5986958727584512
af2,Audio Flamingo 2,audio,a001879,agreement_381_a001879,381,6,0.6177189050881803
af2,Audio Flamingo 2,audio,a001892,agreement_381_a001892,381,1,0.6674155853471738
af2,Audio Flamingo 2,audio,a001882,agreement_381_a001882,381,1,0.629215171499165
af2,Audio Flamingo 2,audio,a001887,agreement_381_a001887,381,1,0.648092802705137
af2,Audio Flamingo 2,audio,a001916,agreement_382_a001916,382,1,0.5725510077600446
af2,Audio Flamingo 2,audio,a001974,agreement_384_a001974,384,3,0.6200300453866949
af2,Audio Flamingo 2,audio,a001978,agreement_384_a001978,384,2,0.6619403280752287
af2,Audio Flamingo 2,audio,a002035,agreement_387_a002035,387,1,0.6242216989827891
af2,Audio Flamingo 2,audio,a002117,agreement_392_a002117,392,3,0.6311490206356007
af2,Audio Flamingo 2,audio,a002307,agreement_403_a002307,403,1,0.6616439110654777
af2,Audio Flamingo 2,audio,a002318,agreement_403_a002318,403,1,0.6517054396097492
af2,Audio Flamingo 2,audio,a002325,agreement_404_a002325,404,2,0.6219745652921421
af2,Audio Flamingo 2,audio,a002361,agreement_405_a002361,405,5,0.6553354300127163
af2,Audio Flamingo 2,audio,a002365,agreement_405_a002365,405,2,0.635242844798653
af2,Audio Flamingo 2,audio,a002369,agreement_405_a002369,405,1,0.6623583293709057
af2,Audio Flamingo 2,audio,a002370,agreement_405_a002370,405,4,0.6116695313228349
af2,Audio Flamingo 2,audio,a002376,agreement_405_a002376,405,1,0.6517740861383217
af2,Audio Flamingo 2,audio,a002403,agreement_406_a002403,406,1,0.6398166910738676
af2,Audio Flamingo 2,audio,a002396,agreement_406_a002396,406,1,0.6192979292175547
af2,Audio Flamingo 2,audio,a002414,agreement_407_a002414,407,1,0.639789694752252
af2,Audio Flamingo 2,audio,a002449,agreement_408_a002449,408,1,0.6240485896572122
af2,Audio Flamingo 2,audio,a002524,agreement_411_a002524,411,1,0.6328590507540556
af2,Audio Flamingo 2,audio,a002530,agreement_411_a002530,411,1,0.6010954377447758
af2,Audio Flamingo 2,audio,a002503,agreement_411_a002503,411,1,0.5368240699034547
af2,Audio Flamingo 2,audio,a002591,agreement_414_a002591,414,3,0.6424925605477235
af2,Audio Flamingo 2,audio,a002596,agreement_414_a002596,414,5,0.6100851634096806
af2,Audio Flamingo 2,audio,a002593,agreement_414_a002593,414,1,0.6453344142683421
af2,Audio Flamingo 2,audio,a002590,agreement_414_a002590,414,1,0.6168892508815199
af2,Audio Flamingo 2,audio,a002588,agreement_414_a002588,414,1,0.6356886663413597
af2,Audio Flamingo 2,audio,a002605,agreement_415_a002605,415,2,0.6244641342916367
af2,Audio Flamingo 2,audio,a002627,agreement_416_a002627,416,1,0.5418764474901089
af2,Audio Flamingo 2,audio,a002638,agreement_416_a002638,416,1,0.5477961866718846
af2,Audio Flamingo 2,audio,a002698,agreement_419_a002698,419,1,0.6390238150458541
af2,Audio Flamingo 2,audio,a002697,agreement_419_a002697,419,1,0.6312519201999134
af2,Audio Flamingo 2,audio,a002701,agreement_419_a002701,419,2,0.614687173179307
af2,Audio Flamingo 2,audio,a002712,agreement_419_a002712,419,1,0.6366401467023196
af2,Audio Flamingo 2,audio,a002738,agreement_420_a002738,420,2,0.7338328654520101
af2,Audio Flamingo 2,audio,a002740,agreement_420_a002740,420,1,0.6570373462988862
af2,Audio Flamingo 2,audio,a002821,agreement_423_a002821,423,3,0.6580093269370135
af2,Audio Flamingo 2,audio,a002846,agreement_424_a002846,424,1,0.6403299536901258
af2,Audio Flamingo 2,audio,a002826,agreement_424_a002826,424,1,0.6001623024732924
af2,Audio Flamingo 2,audio,a002827,agreement_424_a002827,424,1,0.6020573039122126
af2,Audio Flamingo 2,audio,a002894,agreement_426_a002894,426,1,0.6369703525295247
af2,Audio Flamingo 2,audio,a002895,agreement_426_a002895,426,3,0.6841002874687904
af2,Audio Flamingo 2,audio,a002951,agreement_429_a002951,429,2,0.6661951857197029
af2,Audio Flamingo 2,audio,a002960,agreement_430_a002960,430,1,0.6717211753410063
af2,Audio Flamingo 2,audio,a002978,agreement_430_a002978,430,2,0.6763226081652239
af2,Audio Flamingo 2,audio,a002968,agreement_430_a002968,430,2,0.6064418584730211
af2,Audio Flamingo 2,audio,a002994,agreement_431_a002994,431,2,0.6383863206835072
af2,Audio Flamingo 2,audio,a003009,agreement_432_a003009,432,1,0.6777036239045526
af2,Audio Flamingo 2,audio,a003064,agreement_434_a003064,434,1,0.6481110056160507
af2,Audio Flamingo 2,audio,a003036,agreement_434_a003036,434,1,0.638181555929176
af2,Audio Flamingo 2,audio,a003058,agreement_434_a003058,434,2,0.6374489528474401
af2,Audio Flamingo 2,audio,a003091,agreement_436_a003091,436,1,0.5793797107021419
af2,Audio Flamingo 2,audio,a003112,agreement_437_a003112,437,1,0.6322411619284067
af2,Audio Flamingo 2,audio,a003120,agreement_437_a003120,437,1,0.6757721000541103
af2,Audio Flamingo 2,audio,a003142,agreement_438_a003142,438,1,0.6233722455574428
af2,Audio Flamingo 2,audio,a003133,agreement_438_a003133,438,1,0.6379795349403303
af2,Audio Flamingo 2,audio,a003161,agreement_439_a003161,439,1,0.6189467538887696
af2,Audio Flamingo 2,audio,a003181,agreement_439_a003181,439,1,0.6445831249117614
af2,Audio Flamingo 2,audio,a003202,agreement_440_a003202,440,1,0.6293285237543109
af2,Audio Flamingo 2,audio,a003196,agreement_440_a003196,440,2,0.622908504374452
af2,Audio Flamingo 2,audio,a003206,agreement_440_a003206,440,1,0.6528819166409602
af2,Audio Flamingo 2,audio,a003205,agreement_440_a003205,440,1,0.627461773706159
af2,Audio Flamingo 2,audio,a003229,agreement_441_a003229,441,1,0.6298654384896131
af2,Audio Flamingo 2,audio,a003225,agreement_441_a003225,441,1,0.6450238988176022
af2,Audio Flamingo 2,audio,a003223,agreement_441_a003223,441,1,0.6255198338370002
af2,Audio Flamingo 2,audio,a003259,agreement_443_a003259,443,1,0.6093309713075677
af2,Audio Flamingo 2,audio,a003309,agreement_445_a003309,445,2,0.6286853680770198
af2,Audio Flamingo 2,audio,a003302,agreement_445_a003302,445,1,0.6146755495443602
af2,Audio Flamingo 2,audio,a003323,agreement_446_a003323,446,1,0.6399615107914348
af2,Audio Flamingo 2,audio,a003344,agreement_447_a003344,447,1,0.6020077407625088
af2,Audio Flamingo 2,audio,a003346,agreement_447_a003346,447,1,0.6537397400851407
af2,Audio Flamingo 2,audio,a003353,agreement_447_a003353,447,3,0.5817614181893844
af2,Audio Flamingo 2,audio,a003392,agreement_448_a003392,448,5,0.6622923569749566
af2,Audio Flamingo 2,audio,a003370,agreement_448_a003370,448,2,0.6912150736924664
af2,Audio Flamingo 2,audio,a003385,agreement_448_a003385,448,1,0.5660488228199906
af2,Audio Flamingo 2,audio,a003417,agreement_449_a003417,449,1,0.6304327953349878
af2,Audio Flamingo 2,audio,a003483,agreement_451_a003483,451,2,0.6483992095532253
af2,Audio Flamingo 2,audio,a003462,agreement_451_a003462,451,3,0.6295018745391299
af2,Audio Flamingo 2,audio,a003461,agreement_451_a003461,451,1,0.6835930392977473
af2,Audio Flamingo 2,audio,a003493,agreement_452_a003493,452,4,0.6405333219037171
af2,Audio Flamingo 2,audio,a003525,agreement_454_a003525,454,2,0.6432684633096638
af2,Audio Flamingo 2,audio,a003534,agreement_454_a003534,454,1,0.5955380068935392
af2,Audio Flamingo 2,audio,a003596,agreement_457_a003596,457,1,0.6157330854897539
af2,Audio Flamingo 2,audio,a003598,agreement_457_a003598,457,1,0.666315335833302
af2,Audio Flamingo 2,audio,a003595,agreement_457_a003595,457,1,0.5534498989104426
af2,Audio Flamingo 2,audio,a003602,agreement_457_a003602,457,1,0.6342125012976503
af2,Audio Flamingo 2,audio,a003662,agreement_461_a003662,461,2,0.6615542611204732
af2,Audio Flamingo 2,audio,a003672,agreement_461_a003672,461,1,0.617082698231137
af2,Audio Flamingo 2,audio,a003660,agreement_461_a003660,461,1,0.6625196567592918
af2,Audio Flamingo 2,audio,a003717,agreement_463_a003717,463,2,0.5920859492681416
af2,Audio Flamingo 2,audio,a003727,agreement_464_a003727,464,2,0.5980695383951454
af2,Audio Flamingo 2,audio,a003724,agreement_464_a003724,464,1,0.47892989238436423
af2,Audio Flamingo 2,audio,a003762,agreement_465_a003762,465,1,0.35679227068754377
af2,Audio Flamingo 2,audio,a003774,agreement_465_a003774,465,2,0.6378592756903985
af2,Audio Flamingo 2,audio,a003773,agreement_465_a003773,465,1,0.6342130114149486
af2,Audio Flamingo 2,audio,a003758,agreement_465_a003758,465,1,0.6386619232447891
af2,Audio Flamingo 2,audio,a003748,agreement_465_a003748,465,1,0.6217192024606631
af2,Audio Flamingo 2,audio,a003810,agreement_467_a003810,467,1,0.6858047440685198
af2,Audio Flamingo 2,audio,a003811,agreement_467_a003811,467,1,0.6262610813845427
af2,Audio Flamingo 2,audio,a003837,agreement_468_a003837,468,1,0.6779131640410656
af2,Audio Flamingo 2,audio,a003858,agreement_468_a003858,468,1,0.696136773541743
af2,Audio Flamingo 2,audio,a003847,agreement_468_a003847,468,1,0.6731167636209082
af2,Audio Flamingo 2,audio,a003864,agreement_469_a003864,469,1,0.6420500479968329
