dataset,path,md5,dur_s,db_p5,db_med,db_max,frac_below_floor6,frac_below_m50,n_frames,mfcc,err
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S018.wav,661a833f67b05d2d1f389eadabb98d23,30.0,-68.1069,-43.146,-15.5476,0.3015,0.4206,2998,-93.965584;-0.016580;0.470566;0.118275;-3.280763;-4.091568;-2.928279;0.602866;-0.908673;0.243108;-0.753160;0.087976;0.100798,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S019.wav,b17bd9907fba2723b656b9b2c98ce8f6,30.0,-77.9681,-44.5709,-15.9556,0.1094,0.3933,2998,-95.206375;2.587042;-2.842561;-3.019485;-3.122755;-1.426422;-2.132363;-1.425482;-1.449569;-1.827127;-1.805941;-0.898360;-0.872851,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S020.wav,68d3416a7bb42da2516574a84210bdea,30.0,-85.3126,-47.1843,-25.2601,0.3326,0.46,2998,-88.696709;6.522231;-3.250620;2.031539;-1.698784;-4.579207;-2.713101;-1.357854;-1.302137;-0.779507;-1.426331;-0.181750;-0.062223,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S021.wav,4187282cc8604a00fb168a534659d0fe,30.0,-77.9931,-38.7568,-7.6015,0.1511,0.3669,2998,-90.729584;-0.958864;-4.834514;-2.161182;-2.082009;-2.028663;-1.468443;-1.908914;-1.404882;-1.745682;-1.592877;-0.256497;-0.204677,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S024.wav,ae2ad520f6cfda22e18e1edd43f0c626,30.0,-67.1337,-16.4046,-3.2493,0.1194,0.1604,2998,-70.064163;4.803709;-1.179322;0.064710;-2.031195;-2.508659;-3.292539;-2.282943;-1.102095;-0.241579;-0.649647;-0.155784;-0.371651,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S025.wav,1b530405de15fc4b50962cab8f495a72,30.0,-51.9214,-42.2296,-8.196,0.2849,0.0927,2998,-81.692200;-0.023413;-4.388918;-0.815755;-2.277679;-1.624812;-1.712700;-0.914574;-1.836712;-0.664551;-0.843432;-0.689762;-0.416870,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S027.wav,e9985989ac492ac1dedeba08db03d579,30.0,-87.0275,-51.5313,-22.1586,0.3309,0.5264,2998,-124.302002;1.283922;2.668333;-1.365889;-1.960154;-1.399828;-1.439763;-0.976362;-0.810720;-0.702098;-0.679805;-0.560139;-0.489536,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S028.wav,782410a29824e56850791437e1bb3ceb,30.0,-83.9249,-73.4041,-31.6942,0.4333,0.7695,2998,-119.861771;-0.545179;1.790019;0.393634;-1.585614;-1.521586;-1.311769;-1.156139;-0.910611;-0.309083;-0.095644;-0.327227;-0.269514,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S029.wav,79ebeac29bddeafd680faaca66ac34f5,30.0,-61.0998,-50.0699,-29.4706,0.3319,0.503,2998,-89.099739;-2.892764;-1.647784;-0.882372;-2.963143;-1.952820;-1.803840;-0.068608;-1.524723;-0.658721;-0.722658;-0.723719;-0.438160,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S030.wav,198d6129729b906db3e71741a6ace958,14.655,-66.7188,-48.7816,-11.424,0.2575,0.4816,1464,-95.367317;3.400524;-0.559013;-0.926948;-2.273694;-1.997161;-1.489486;-0.383938;-0.805270;-0.477847;-0.949889;-1.090144;-0.622476,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S032.wav,935a906a4bbb02643d1c3fa5f0d0002b,30.0,-73.6113,-34.161,-11.9564,0.1074,0.3436,2998,-69.101067;-1.022928;-6.411323;-2.478206;-3.059991;-2.250480;-2.229897;-0.505985;-1.315797;-1.368802;-2.132233;-1.850836;-1.448878,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S033.wav,4992457370cf4de6feedb68aa23c9292,30.0,-84.3005,-44.7733,-18.975,0.2472,0.4119,2998,-78.577667;-3.058609;-5.648685;-2.594148;-3.774761;-1.637173;-1.208066;-0.912071;-1.252474;-1.055905;-1.862439;-1.306095;-1.104694,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S034.wav,83a3e543815758044b7ca7e530d12054,30.0,-51.7155,-17.8388,-2.418,0.1314,0.0717,2998,-52.107269;-2.233922;-5.135121;-2.046107;-4.573337;-2.051394;-2.470171;-0.119097;-1.328716;-0.969590;-1.269423;-0.787780;-0.474100,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S035.wav,3bb5210d92bfc07d5def9c5c3830d352,30.0,-77.9363,-52.7974,-13.8041,0.2562,0.556,2998,-104.495461;-5.339526;0.879373;0.093550;-1.268559;-0.373959;-2.021261;-0.675586;-1.154153;-0.831091;-0.457537;-0.614327;-1.231432,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S063.wav,49e37423ee9f91b35f49ab11834788b0,30.0,-88.6075,-59.1992,-25.8513,0.3202,0.6271,2998,-112.706978;0.092123;1.406574;-0.838788;-0.992513;-1.738449;-1.910940;-1.420138;-0.663588;-0.023818;-0.436884;-0.314984;-0.733610,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S064.wav,184065961d5490aeac1c95be943e656e,28.7383,-84.602,-32.7219,-13.5088,0.1925,0.3043,2872,-82.993057;1.938279;0.329808;-0.829074;-1.125311;-2.063381;-2.610222;-1.743369;-1.461166;-1.280984;-0.829643;0.232134;-0.763770,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S067.wav,10a0c4526a924dc5c6ff9f634ce34e68,30.0,-77.8913,-32.1281,-8.7833,0.1191,0.2358,2998,-77.521294;-0.007155;-2.670712;-2.786199;-2.611991;-1.370862;-2.454969;-0.641744;-0.777294;-0.246263;-0.681424;-0.807114;-1.166300,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S068.wav,648eb1aaeace2468d00d419f179b8904,30.0,-94.0507,-92.1966,-43.551,0.7698,0.9927,2998,-138.464951;-4.877787;3.207097;-0.295374;-0.379269;-0.443987;-0.429141;-0.442800;-0.267126;-0.066795;0.046264;0.175338;0.124449,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S070.wav,2e8145123253b69738a250bd401401ce,30.0,-70.2535,-32.0106,-6.0174,0.1054,0.2859,2998,-70.917542;-1.911012;1.699067;-2.639878;-4.277338;-2.393116;-2.957693;0.480441;-1.905688;-0.782048;-0.771033;-0.200215;-0.040001,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S071.wav,af3fbf59925e734200805dc69403bcc3,30.0,-67.2613,-40.3615,-5.8879,0.1631,0.3109,2998,-74.545547;1.248876;-3.542396;-3.016579;-3.337511;-1.980050;-3.246858;-1.642727;-1.652171;0.105621;-0.194708;-0.563330;-0.268739,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S072.wav,e4b4103565a26723e400f29ec808b592,30.0,-71.9142,-25.0455,-9.0577,0.1374,0.2849,2998,-61.283825;2.406602;-0.220061;-0.424940;-2.276385;-2.001725;-1.530787;-2.192286;-1.299054;-0.009101;0.269415;-1.004399;-0.856546,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S073.wav,591862e7e4d8bcfcf591e4d612652e79,30.0,-73.3651,-31.8196,-13.4289,0.1328,0.3899,2998,-87.732323;1.750013;-1.951244;-0.102544;-1.378620;-2.629162;-2.526201;-0.782268;-0.845983;-0.662246;-0.876605;-0.483673;-1.048520,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S051.wav,e1a1d490b9b647c897ef91e4f9a81635,30.0,-74.6554,-33.5172,-15.7427,0.056,0.1521,2998,-80.712631;-4.473228;-3.064930;-1.834641;-0.909774;-0.713236;-1.520558;-1.124585;-1.257842;-0.544944;-0.471687;-0.010766;-0.138777,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S052.wav,5ce1e2dea46918c214b3a7b701b271eb,30.0,-87.6147,-51.8912,-30.0098,0.2472,0.5354,2998,-110.258347;-2.339846;2.505825;0.852769;-1.707950;-0.834889;-1.425317;-0.860158;-0.428409;-0.488825;-0.232215;0.235927;0.032049,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S055.wav,234ab8bfb3b14ad5d676ec12be2c2b15,30.0,-50.0942,-24.5068,-6.7157,0.1488,0.051,2998,-68.145691;-1.382039;-2.580575;-0.984811;-1.701201;0.041557;-2.612988;-0.644296;-0.134896;-1.443098;-0.806783;0.366738;-0.465432,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S056.wav,49f901cac268afe90ed428771a868246,30.0,-74.727,-42.6269,-13.5178,0.1501,0.4026,2998,-89.804001;0.715466;-1.814493;-1.448840;-1.632886;-3.493002;-1.700372;-0.643017;-0.672387;-1.577904;-1.506902;-1.327914;-0.490975,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S058.wav,41199ffc113685fcc0699e66416b9b65,30.0,-71.9081,-31.8437,-15.2364,0.1104,0.2472,2998,-75.469749;-2.816186;-3.133997;0.114811;-2.353987;-1.684323;-2.041630;-0.437798;-1.575168;-1.138244;-1.381401;-1.030650;-1.252462,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S059.wav,2481a9a6ea1884bc39eb5ab6be96e12e,30.0,-88.1483,-68.4441,-15.2496,0.4483,0.6044,2998,-106.885414;-0.308348;1.052790;-2.296305;-3.399024;-1.554020;-2.674819;-0.395644;-0.552774;-0.162109;-0.483543;-1.087067;-0.431129,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S061.wav,48c66e9772f1f33c2d26e6ed14062ce3,30.0,-72.657,-33.1339,-9.0017,0.1328,0.2882,2998,-78.019333;1.151519;-0.770302;-0.960253;-2.633958;-3.037600;-1.521536;-1.640432;-1.146574;-1.034887;-1.919023;-0.781757;-1.154694,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S062.wav,b0913022a5c4af93796d596701ced115,30.0,-92.5821,-61.9627,-25.4468,0.4039,0.6141,2998,-112.810913;-1.138658;0.248393;-0.627478;-1.542722;-1.614581;-1.426646;-1.251751;-0.410428;-0.023283;-0.323595;-0.203282;-0.485724,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S036.wav,9ff3ae3dff3b173f264e0066cacf6a04,30.0,-85.3915,-43.9187,-23.037,0.2588,0.4109,2998,-94.187752;-4.497190;2.050398;-1.885143;-3.244356;-1.116691;-3.260677;-0.989479;-2.843335;-0.432497;0.024112;0.217757;-1.138962,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S038.wav,6f13a681e66d0dcc537dd170a7798c2a,30.0,-65.4587,-46.9839,-20.2378,0.2718,0.4456,2998,-94.242836;0.436031;-2.161859;-1.851647;-1.171539;-1.938109;-1.567251;0.599271;-0.681899;-0.238547;-0.616120;-0.383466;-0.651470,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S039.wav,014c68ed57547b7813d26c5ae79d9b04,30.0,-75.7967,-30.3977,-16.3225,0.0694,0.1618,2998,-78.775665;0.217643;-3.902050;-0.908594;-2.486617;-3.786982;-2.349668;-0.992313;-1.197658;-1.402125;-1.383247;-1.367020;-0.428021,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S040.wav,d4cdb9b5bc51c1fff1f0a0b047306cd7,30.0,-87.2188,-79.1687,-32.6929,0.464,0.8536,2998,-123.298462;-1.652887;0.840497;-1.760256;-1.953388;-1.539042;-1.200058;-0.306686;-0.468452;-0.123982;-0.230298;-0.279356;-0.358647,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S041.wav,37e05a7daa205124917cd9de127f8767,30.0,-88.1645,-33.1057,-18.4726,0.1414,0.2672,2998,-99.146065;1.052728;1.422893;-2.486451;-3.348530;-3.023160;-1.623862;-1.527237;-1.202896;-1.179724;-1.398627;-1.313832;-0.670545,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S043.wav,6cd135bb68c08526e5dca268f1c4d052,30.0,-58.1397,-29.9428,-8.3757,0.0804,0.0951,2998,-69.241379;-0.635752;-0.753420;-1.458416;-2.269884;-1.396556;-2.023960;-1.154483;-1.597592;-0.547794;-0.920664;-0.563159;-0.435154,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S048.wav,23e71e3e6ec28ef08ad94bd6e1331291,30.0,-82.5191,-33.4846,-12.148,0.1598,0.2802,2998,-84.175270;0.300950;-4.050313;-1.638887;-2.714903;-1.153519;-1.972547;-1.272128;-0.978005;-0.136379;-0.720226;-0.087109;-0.363767,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S049.wav,c9856c2125576eb17f0c673f24c73a2b,30.0,-75.6461,-74.8613,-38.0921,0.7972,0.9383,2998,-128.957458;-2.487383;2.620868;0.278128;0.095918;-0.312944;-0.600707;-0.293437;0.223544;0.621819;0.503019;0.404562;0.063753,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S076.wav,55e91afebd87aa73b20378e2d573d558,30.0,-56.3693,-15.5192,-4.4419,0.1284,0.1338,2998,-71.508163;7.208610;-0.795535;-2.469983;-2.753835;-2.772522;-2.463516;-2.230698;-2.116596;-1.303965;-1.329578;-1.189577;-1.265210,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S077.wav,9933bc2339ac0a1c97df6b47c554c66f,30.0,-53.1537,-27.1958,-6.5483,0.1628,0.1027,2998,-70.905319;1.082561;-1.480760;-1.387887;-3.152445;-1.421552;-2.130701;-0.468836;-0.665136;-0.903699;-1.271624;-0.802631;-0.401552,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S079.wav,ca42dd08220962a8ffeff4ab76230d95,30.0,-83.0075,-37.857,-17.4773,0.1591,0.3082,2998,-93.287529;0.132759;-1.587835;0.525586;-4.877141;-2.297577;-2.693712;-1.929463;0.524772;-0.534202;-0.897708;-0.075332;-0.973001,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S080.wav,94e6647efc7e513f2ebf6cfe27cd8bd4,30.0,-88.0708,-84.934,-29.8541,0.6268,0.8356,2998,-112.603394;-5.661669;-2.942614;-0.864617;-1.836258;-1.137562;-1.213506;-0.472102;-0.565889;0.111140;-0.504111;0.063589;-0.088283,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S081.wav,0893e132232691814a88cfc9dc4f7cfe,30.0,-88.6222,-40.1558,-16.7996,0.1748,0.3249,2998,-94.392342;1.821927;0.682050;-0.478205;-0.630462;-2.300942;-2.002525;-0.546018;-1.446680;-0.288649;0.010745;-0.153483;-0.516721,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S082.wav,6fe7995aa86027f8933d9e9ba726bd97,30.0,-92.1325,-84.4742,-32.0822,0.3829,0.7785,2998,-128.663147;-4.600060;0.407210;0.050183;-0.629514;-1.183953;-0.970656;-0.712418;-0.220652;0.208771;-0.446627;-0.128982;-0.353042,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S083.wav,4eb030f822bd118062068c52665f17a1,30.0,-83.1166,-57.1684,-14.5142,0.3929,0.5614,2998,-98.638489;-7.426672;-2.779631;0.222264;-2.532660;-2.162998;-1.755605;-0.313699;-0.734707;-0.355709;-0.483391;-0.015749;-0.880644,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S084.wav,e9280c548bdbe58056a548c092a83c67,30.0,-87.4176,-54.493,-25.7673,0.2989,0.5841,2998,-107.112061;-1.260598;0.492708;0.283562;-2.825345;-2.379276;-2.153176;-2.253582;-1.516738;-0.160422;-0.322870;0.202121;-1.771573,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S086.wav,7e881c924ca71861d545bbe1986d6c94,30.0,-85.528,-82.4388,-29.4074,0.6775,0.9189,2998,-124.036140;-5.348605;0.293225;-0.633482;-0.938478;-1.150210;-0.542450;-0.203649;-0.274991;0.024458;-0.263393;-0.179401;-0.270537,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S087.wav,f545f3bf4d66400fce90555b1786b0e1,30.0,-82.8079,-77.2684,-22.409,0.533,0.8225,2998,-118.076843;-1.266888;0.627739;-0.814122;-1.185019;-0.920214;-0.568262;-0.242321;-1.071774;-0.491760;-1.003309;-0.823221;-0.599217,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S089.wav,bb9f4497797f2ad7b60e3dc8629b72cd,28.2138,-81.957,-79.0137,-14.7036,0.5853,0.7276,2819,-119.032555;-2.321838;0.017168;-1.933216;-1.431687;-1.570927;-1.767572;-0.633106;-0.853773;-0.420058;-0.831215;-0.427712;-0.383122,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S090.wav,0dd5dc98889dd3dc978db9d8e157df5d,30.0,-82.3856,-69.2511,-30.8436,0.452,0.7055,2998,-116.914078;-5.891450;-0.228811;-0.512389;-2.050931;-0.805210;-1.197164;-0.186163;-0.931872;0.033822;-0.704972;-0.156086;-0.863620,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S092.wav,59e4dac0ce4c29ab8097b8a8cc82aaf6,30.0,-83.4654,-52.2875,-12.1584,0.3629,0.5167,2998,-94.644547;-2.424452;-0.072996;-1.203875;-3.988229;-1.125765;-1.953130;-0.644051;-0.089799;-1.306792;-1.794562;-1.017515;-0.968898,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S093.wav,6e8219ecb30894aab5db0af118a29ca9,30.0,-68.6584,-67.8338,-29.2044,0.8879,0.955,2998,-121.785179;-4.187776;1.924257;-1.284028;0.055886;1.619200;-0.615472;0.685039;0.125084;0.474802;0.310741;0.650129;0.249631,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S094.wav,a5e227d591276475f690a7b2cdef6cc2,30.0,-86.2224,-62.4634,-23.364,0.4099,0.5807,2998,-115.337143;-2.988894;-3.166461;-1.002346;-2.208208;-1.999237;-1.214824;0.156193;-0.211912;-0.656379;-0.148523;-0.539498;-0.579448,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S095.wav,aa7a3696fb37c5241b5b853d9d4dfe29,30.0,-89.3399,-86.5569,-30.6275,0.7645,0.9777,2998,-133.337173;-7.367188;1.126217;-0.323710;0.460159;0.050777;-0.045862;-0.292568;-0.433308;-0.147590;-0.180958;0.018843;-0.071030,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S096.wav,9ffefaa0689719dd738165d84ff34a5a,30.0,-67.5769,-56.7845,-20.5387,0.3366,0.7065,2998,-101.730370;0.542887;-0.437783;-0.815638;-1.842885;-2.945776;-1.143243;-1.274019;-1.618781;-0.825615;-0.809092;-0.115376;-0.015494,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S097.wav,a3ffaa846e070e358b2c8b1cd6c55e32,30.0,-80.3784,-39.0358,-18.6497,0.1464,0.3239,2998,-84.312439;-5.016218;0.115527;1.100174;-4.575307;-2.195191;-3.198166;-0.754070;-1.587026;-0.706898;-1.876248;-0.379193;-0.719242,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S100.wav,441c3247ef0e0f4232aaaecdae213a90,30.0,-88.7568,-78.3529,-27.2926,0.4726,0.6704,2998,-114.459663;-3.418149;-0.070908;-1.297163;-1.105094;-2.510879;-1.917005;-0.154866;-0.578653;-0.183334;-0.483220;-0.254443;-0.542980,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S101.wav,a5b8fd0ffe86b7ce1909cc7c688a26f1,30.0,-83.917,-80.2545,-27.3008,0.7145,0.975,2998,-130.676956;-3.239254;1.206646;-0.618964;-0.373648;-0.359927;-0.267465;-0.185025;-0.328251;0.042028;-0.130685;-0.100564;0.033513,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S103.wav,4d978a423319e8c8e48b6b800bc6ba49,30.0,-83.992,-67.644,-19.5848,0.4356,0.5894,2998,-106.428658;-0.308014;1.565842;-0.664266;-1.580466;-1.374913;-0.944291;-1.003243;-0.480282;0.455237;-0.180533;-0.335363;-0.419431,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S104.wav,431b4bb98a0db7242e5c0aa1e68c2181,30.0,-79.3578,-44.8574,-18.6896,0.2759,0.4286,2998,-101.115219;-8.027591;0.045475;1.375280;-1.634862;-1.104807;-1.954543;-0.453164;-0.807410;-0.427198;-0.465170;0.225086;-0.137010,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S107.wav,bb1d2c504bda283cff97ef3607978a1b,30.0,-88.9193,-86.093,-27.5818,0.5807,0.6955,2998,-117.411842;-0.435788;1.006723;-0.724029;-0.161984;-0.355881;-1.056636;-0.565729;0.082990;-0.038524;-0.747050;-0.312963;-0.283334,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S108.wav,3599257bb3f6113f09191217a04b17ee,30.0,-85.5831,-47.3703,-13.8972,0.2682,0.482,2998,-112.290970;-5.775637;-1.676602;-0.754989;-2.776014;-0.442371;-1.080445;-1.126291;-0.471061;0.141141;-0.604941;-0.109488;-0.508399,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S110.wav,db0b303c390ea0145f67df8e19e65ec7,30.0,-83.5584,-50.8763,-17.8625,0.2789,0.5073,2998,-85.629112;-2.743667;-4.032243;-3.007478;-2.509485;-1.480287;-1.048269;-0.333972;-0.855986;-0.615671;-0.812271;-0.858619;-0.393081,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S111.wav,3bddd74c348d41992d9089ed0e202fcc,30.0,-79.2146,-53.6596,-8.8503,0.3546,0.5243,2998,-99.679626;-1.406603;0.079891;-2.911662;-1.685075;-1.153663;-1.756593;-0.133412;-0.930563;-1.018924;-1.415445;-1.185213;-0.756030,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S114.wav,a4c118976f5d5f325103025510ee6712,26.7028,-76.42,-38.3457,-12.4018,0.1353,0.3343,2668,-84.969582;4.064950;-2.197795;-2.761240;-2.647577;-3.875534;-2.714129;-0.955626;-1.304149;1.119995;-0.039023;-1.243960;-1.227299,
adress2020_patient30s,/Volumes/G-Drive Pro/paper work/Hard drive data for paper/adress2020/segments_patient/S116.wav,d86aa4848e249abb45e829ef9dc1f720,30.0,-84.5861,-79.4082,-28.1846,0.536,0.7448,2998,-113.761543;-3.922776;-1.796224;-0.850602;-1.559755;-0.509112;-1.294816;-0.451251;-0.475505;-1.012969;-0.454569;-0.864849;-0.564146,
