id,pid,label_y,roberta_label,roberta_score,roberta_p_neg,roberta_p_neu,distilbert_label,distilbert_score,distilbert_p_neg,arm_roberta,arm_distilbert,arm_roberta_selected,arm_distilbert_selected
710,335,0,negative,0.011093233,0.84429824,0.14460845,negative,0.0028019060846418142,0.9971980939153582,none,none,none,none
711,335,0,neutral,0.43503252,0.08035345,0.48461398,negative,0.025937508791685104,0.9740624912083149,none,none,none,none
712,335,0,neutral,0.5143469,0.02226209,0.463391,positive,0.981633186340332,0.01836681365966797,none,agreement,none,none
713,335,0,neutral,0.36624986,0.11363293,0.5201172,neutral,0.36350879073143005,0.63649120926857,none,none,none,none
714,335,0,neutral,0.07346953,0.50573665,0.42079383,positive,0.8739774823188782,0.12602251768112183,none,agreement,none,none
715,335,0,neutral,0.024312312,0.6521187,0.32356903,negative,0.008041293360292912,0.9919587066397071,none,none,none,none
716,335,0,neutral,0.24029583,0.37562817,0.38407606,positive,0.9264907836914062,0.07350921630859375,none,agreement,none,none
717,335,0,positive,0.9076573,0.016733984,0.07560874,positive,0.9912216663360596,0.00877833366394043,agreement,agreement,none,none
718,335,0,neutral,0.21339388,0.14959846,0.63700765,positive,0.9637691378593445,0.03623086214065552,none,agreement,none,none
719,335,0,neutral,0.13137302,0.5000913,0.3685357,neutral,0.6684820652008057,0.33151793479919434,none,none,none,none
720,335,0,neutral,0.016578458,0.6924676,0.29095402,negative,0.007832243107259274,0.9921677568927407,none,none,none,none
721,335,0,negative,0.0154335145,0.72825634,0.25631016,positive,0.9717873334884644,0.028212666511535645,none,agreement,none,none
722,335,0,negative,0.007982751,0.8765603,0.11545698,negative,0.00939823966473341,0.9906017603352666,none,none,none,none
723,335,0,neutral,0.6889469,0.08026148,0.23079157,positive,0.9858843684196472,0.014115631580352783,none,agreement,none,none
724,335,0,positive,0.97458446,0.0055885487,0.019827042,positive,0.9994981288909912,0.0005018711090087891,agreement,agreement,none,none
725,335,0,positive,0.97034556,0.0021721488,0.027482355,positive,0.9996809959411621,0.0003190040588378906,agreement,agreement,none,none
726,335,0,positive,0.97579145,0.0021973457,0.022011172,positive,0.9939275979995728,0.006072402000427246,agreement,agreement,none,none
727,335,0,positive,0.9218947,0.0063387332,0.07176654,positive,0.9998564720153809,0.00014352798461914062,agreement,agreement,none,none
728,335,0,negative,0.018891199,0.7447931,0.23631568,negative,0.021667933091521263,0.9783320669084787,none,none,none,none
729,335,0,neutral,0.027871937,0.5901606,0.38196746,positive,0.9755486249923706,0.024451375007629395,none,agreement,none,none
730,335,0,positive,0.88863575,0.017739981,0.09362428,positive,0.9994434714317322,0.0005565285682678223,agreement,agreement,none,none
732,336,0,neutral,0.13352242,0.45422086,0.41225675,negative,0.054709404706954956,0.945290595293045,none,none,none,none
733,336,0,negative,0.018349912,0.79552406,0.18612607,positive,0.9762489795684814,0.023751020431518555,none,agreement,none,none
734,336,0,neutral,0.49393532,0.082922146,0.42314255,negative,0.0030099041759967804,0.9969900958240032,none,none,none,none
735,336,0,neutral,0.19215238,0.09369606,0.7141515,positive,0.9995267391204834,0.00047326087951660156,none,agreement,none,none
736,336,0,neutral,0.4492292,0.028124651,0.5226461,positive,0.9855898022651672,0.014410197734832764,none,agreement,none,none
737,336,0,positive,0.8489017,0.023424268,0.12767406,negative,0.009634189307689667,0.9903658106923103,agreement,none,none,none
738,336,0,negative,0.013439446,0.8804912,0.10606936,positive,0.9919730424880981,0.008026957511901855,none,agreement,none,none
739,336,0,neutral,0.33849478,0.05540353,0.60610163,negative,0.035920653492212296,0.9640793465077877,none,none,none,none
740,336,0,positive,0.959412,0.005000935,0.03558706,positive,0.9994613528251648,0.0005386471748352051,agreement,agreement,none,none
741,336,0,neutral,0.36641982,0.10983254,0.5237476,positive,0.989661455154419,0.010338544845581055,none,agreement,none,none
742,336,0,negative,0.03972704,0.7723101,0.18796287,negative,0.0004086034605279565,0.999591396539472,none,none,none,none
745,336,0,neutral,0.18126598,0.3281071,0.490627,negative,0.005611811298877001,0.994388188701123,none,none,none,none
746,336,0,neutral,0.13055527,0.38946924,0.47997546,negative,0.0895925834774971,0.9104074165225029,none,none,none,none
747,336,0,negative,0.009575953,0.81320924,0.17721477,negative,0.00045730394776910543,0.9995426960522309,none,none,none,none
748,336,0,neutral,0.624809,0.10445148,0.2707395,negative,0.002811319660395384,0.9971886803396046,none,none,none,none
749,336,0,positive,0.85310525,0.0083849775,0.13850977,positive,0.9998316764831543,0.00016832351684570312,agreement,agreement,none,none
750,337,1,positive,0.827436,0.00843985,0.16412416,positive,0.9990097284317017,0.0009902715682983398,none,none,none,none
751,337,1,positive,0.95660335,0.007519752,0.035876866,positive,0.9995986819267273,0.0004013180732727051,none,none,none,none
752,337,1,neutral,0.087743714,0.51887816,0.39337814,positive,0.9994438290596008,0.0005561709403991699,none,none,none,none
753,337,1,neutral,0.15259628,0.15334822,0.69405556,negative,0.05566638335585594,0.9443336166441441,none,agreement,none,none
754,337,1,neutral,0.109903,0.21450964,0.6755874,negative,0.02961553819477558,0.9703844618052244,none,agreement,none,none
755,337,1,neutral,0.12471088,0.37703174,0.4982574,positive,0.9982150793075562,0.0017849206924438477,none,none,none,none
756,337,1,neutral,0.13095705,0.02322879,0.8458142,positive,0.9934675097465515,0.006532490253448486,none,none,none,none
757,337,1,neutral,0.12055338,0.10866207,0.7707845,negative,0.07273486256599426,0.9272651374340057,none,agreement,none,none
758,337,1,positive,0.79288244,0.0050309543,0.2020866,positive,0.9975996613502502,0.002400338649749756,none,none,none,none
759,337,1,neutral,0.039317485,0.56825995,0.39242253,negative,0.013986136764287949,0.986013863235712,none,agreement,none,none
760,337,1,neutral,0.27304363,0.020507213,0.7064492,positive,0.993575394153595,0.006424605846405029,none,none,none,none
761,337,1,neutral,0.1706971,0.021692723,0.8076102,positive,0.9835342764854431,0.016465723514556885,none,none,none,none
762,337,1,neutral,0.19077598,0.1309945,0.6782295,negative,0.06416978687047958,0.9358302131295204,none,agreement,none,none
763,337,1,neutral,0.13766313,0.07249342,0.7898435,negative,0.2759464681148529,0.7240535318851471,none,agreement,none,none
764,337,1,negative,0.008523083,0.8721492,0.11932764,negative,0.007218886166810989,0.992781113833189,agreement,agreement,none,none
765,337,1,negative,0.009585143,0.8729954,0.117419474,negative,0.003190976334735751,0.9968090236652642,agreement,agreement,none,none
766,337,1,negative,0.0054231957,0.9123162,0.08226061,negative,0.0008656728896312416,0.9991343271103688,agreement,agreement,none,none
767,337,1,negative,0.016532887,0.79036677,0.19310033,negative,0.0030734087340533733,0.9969265912659466,agreement,agreement,none,none
768,337,1,neutral,0.06463681,0.49180835,0.44355482,negative,0.08906442672014236,0.9109355732798576,none,agreement,none,none
769,337,1,neutral,0.025874535,0.5509695,0.42315602,negative,0.0032473294995725155,0.9967526705004275,none,agreement,none,none
770,337,1,neutral,0.058769986,0.30558488,0.6356451,negative,0.00845395214855671,0.9915460478514433,none,agreement,none,none
771,337,1,neutral,0.22948864,0.14221388,0.62829757,positive,0.99411940574646,0.005880594253540039,none,none,none,none
772,337,1,negative,0.018122496,0.70496863,0.2769089,negative,0.002940091071650386,0.9970599089283496,agreement,agreement,none,none
773,337,1,neutral,0.38725173,0.03296362,0.5797847,positive,0.9971612691879272,0.002838730812072754,none,none,none,none
774,337,1,negative,0.029477993,0.72620755,0.24431439,positive,0.9680047035217285,0.031995296478271484,agreement,none,none,none
775,337,1,positive,0.89316756,0.010435387,0.09639705,positive,0.9997770190238953,0.00022298097610473633,none,none,none,none
776,337,1,neutral,0.2856256,0.092592485,0.6217818,negative,0.08831443637609482,0.9116855636239052,none,agreement,none,none
777,337,1,negative,0.012281787,0.8285702,0.15914804,negative,0.0007975028711371124,0.9992024971288629,agreement,agreement,none,none
778,337,1,neutral,0.03824491,0.68756366,0.2741914,negative,0.004658644553273916,0.9953413554467261,none,agreement,none,none
779,337,1,negative,0.01029755,0.8873564,0.10234602,negative,0.0006948144873604178,0.9993051855126396,agreement,agreement,none,none
780,337,1,neutral,0.19239251,0.119887814,0.6877197,positive,0.9436611533164978,0.0563388466835022,none,none,none,none
781,337,1,neutral,0.16046615,0.3047287,0.5348052,positive,0.9996412992477417,0.0003587007522583008,none,none,none,none
782,337,1,neutral,0.102700345,0.27434978,0.6229499,positive,0.9936909675598145,0.006309032440185547,none,none,none,none
784,337,1,neutral,0.047626473,0.3829056,0.5694679,negative,0.0006204204983077943,0.9993795795016922,none,agreement,none,none
785,337,1,neutral,0.070015006,0.087477766,0.8425072,neutral,0.30600354075431824,0.6939964592456818,none,none,none,none
786,337,1,negative,0.015352938,0.7463151,0.23833193,negative,0.005829120986163616,0.9941708790138364,agreement,agreement,none,none
787,337,1,negative,0.0067832493,0.8754981,0.11771866,negative,0.2313353717327118,0.7686646282672882,agreement,agreement,none,none
788,337,1,negative,0.032388877,0.72943676,0.23817433,negative,0.0017026017885655165,0.9982973982114345,agreement,agreement,none,none
789,337,1,negative,0.008982442,0.8721613,0.11885626,negative,0.0007106909761205316,0.9992893090238795,agreement,agreement,none,none
790,337,1,negative,0.022926403,0.70882213,0.26825145,positive,0.988825261592865,0.01117473840713501,agreement,none,none,none
791,337,1,neutral,0.31360486,0.11480681,0.57158834,positive,0.9927482008934021,0.0072517991065979,none,none,none,none
792,337,1,negative,0.010890589,0.76005447,0.22905491,negative,0.0014979259576648474,0.9985020740423352,agreement,agreement,none,none
793,337,1,neutral,0.55224705,0.064987265,0.38276574,negative,0.28264111280441284,0.7173588871955872,none,agreement,none,none
794,337,1,neutral,0.16075553,0.14028744,0.69895715,neutral,0.3549385368824005,0.6450614631175995,none,none,none,none
795,337,1,neutral,0.51923615,0.1181778,0.36258608,positive,0.8092019557952881,0.19079804420471191,none,none,none,none
796,337,1,neutral,0.073684946,0.5444531,0.38186187,negative,0.2823074460029602,0.7176925539970398,none,agreement,none,none
797,337,1,neutral,0.033624146,0.6014751,0.36490074,negative,0.020123673602938652,0.9798763263970613,none,agreement,none,none
798,337,1,negative,0.008082906,0.8868349,0.10508215,negative,0.00030421451083384454,0.9996957854891662,agreement,agreement,none,none
799,337,1,neutral,0.030676989,0.6904344,0.27888858,positive,0.9605716466903687,0.03942835330963135,none,none,none,none
800,337,1,negative,0.028446848,0.7671744,0.20437872,negative,0.0056090098805725574,0.9943909901194274,agreement,agreement,none,none
801,337,1,neutral,0.05378911,0.22887398,0.7173369,negative,0.07656676322221756,0.9234332367777824,none,agreement,none,none
802,337,1,neutral,0.5355084,0.11993638,0.3445553,negative,0.11637922376394272,0.8836207762360573,none,agreement,none,none
803,337,1,neutral,0.24191386,0.33783326,0.42025292,neutral,0.6073541641235352,0.39264583587646484,none,none,none,none
804,337,1,neutral,0.20986535,0.11105418,0.6790805,positive,0.9927731156349182,0.007226884365081787,none,none,none,none
805,337,1,positive,0.70631367,0.029903965,0.26378238,positive,0.9961643218994141,0.0038356781005859375,none,none,none,none
806,337,1,negative,0.015828222,0.79523695,0.18893482,negative,0.003039625007659197,0.9969603749923408,agreement,agreement,none,none
807,337,1,positive,0.7168188,0.021971554,0.26120958,positive,0.9981611371040344,0.0018388628959655762,none,none,none,none
808,337,1,negative,0.008858328,0.82000405,0.17113765,negative,0.0026949518360197544,0.9973050481639802,agreement,agreement,none,none
809,337,1,positive,0.8670601,0.017138297,0.11580156,positive,0.9928838014602661,0.007116198539733887,none,none,none,none
810,338,1,positive,0.95687246,0.004172527,0.03895498,positive,0.9994841814041138,0.0005158185958862305,conflict,conflict,conflict,conflict
811,338,1,neutral,0.27955464,0.1397545,0.5806908,positive,0.991696834564209,0.008303165435791016,none,conflict,none,conflict
812,338,1,neutral,0.24364327,0.10473445,0.65162235,negative,0.012968415394425392,0.9870315846055746,none,agreement,none,agreement
813,338,1,neutral,0.33037928,0.07013492,0.5994859,positive,0.999322772026062,0.0006772279739379883,none,conflict,none,conflict
814,338,1,negative,0.08398636,0.763253,0.15276073,negative,0.008489340543746948,0.991510659456253,agreement,agreement,agreement,agreement
815,338,1,neutral,0.5022926,0.16609813,0.33160937,positive,0.9969755411148071,0.003024458885192871,none,conflict,none,conflict
816,338,1,neutral,0.040589914,0.58,0.37941006,negative,0.002089908579364419,0.9979100914206356,none,agreement,none,agreement
817,338,1,neutral,0.33012003,0.109273635,0.5606063,positive,0.9949761629104614,0.005023837089538574,none,conflict,none,conflict
818,338,1,neutral,0.059116796,0.5624092,0.37847394,negative,0.013885934837162495,0.9861140651628375,none,agreement,none,agreement
819,338,1,neutral,0.2067279,0.06428341,0.72898865,positive,0.9949251413345337,0.005074858665466309,none,conflict,none,conflict
820,338,1,positive,0.9578989,0.008507295,0.03359381,positive,0.9983071088790894,0.0016928911209106445,conflict,conflict,conflict,conflict
821,338,1,positive,0.74957454,0.039147586,0.21127784,negative,0.006633542012423277,0.9933664579875767,conflict,agreement,conflict,none
822,338,1,positive,0.8459323,0.02730389,0.12676388,positive,0.9946715235710144,0.005328476428985596,conflict,conflict,conflict,conflict
823,338,1,neutral,0.5949434,0.0093454085,0.3957112,positive,0.9996465444564819,0.0003534555435180664,none,conflict,none,conflict
824,338,1,positive,0.98042023,0.0029514546,0.016628308,positive,0.9998766183853149,0.0001233816146850586,conflict,conflict,conflict,conflict
825,338,1,positive,0.9756659,0.0058372123,0.018496891,positive,0.9998319149017334,0.00016808509826660156,conflict,conflict,conflict,conflict
827,339,1,neutral,0.17510815,0.009434478,0.8154574,positive,0.9895535707473755,0.010446429252624512,none,none,none,none
828,339,1,positive,0.9489893,0.0067695193,0.044241145,positive,0.997711181640625,0.002288818359375,none,none,none,none
829,339,1,neutral,0.028148556,0.58094484,0.3909065,negative,0.0008953281212598085,0.9991046718787402,none,agreement,none,none
831,339,1,neutral,0.03607749,0.3330893,0.63083327,negative,0.004768211394548416,0.9952317886054516,none,agreement,none,none
833,339,1,negative,0.01606152,0.7234657,0.2604728,negative,0.0008416397031396627,0.9991583602968603,agreement,agreement,none,none
834,339,1,neutral,0.08957564,0.36114007,0.5492842,negative,0.009391587227582932,0.9906084127724171,none,agreement,none,none
835,339,1,neutral,0.11819239,0.31729665,0.56451094,positive,0.9981004595756531,0.0018995404243469238,none,none,none,none
836,339,1,neutral,0.031516157,0.53625107,0.4322328,negative,0.006789471488445997,0.993210528511554,none,agreement,none,none
837,339,1,neutral,0.5049572,0.057625093,0.43741763,positive,0.9866852760314941,0.01331472396850586,none,none,none,none
838,339,1,neutral,0.56929374,0.045796677,0.38490963,positive,0.9990732669830322,0.0009267330169677734,none,none,none,none
839,339,1,neutral,0.06686715,0.1716391,0.7614938,negative,0.0015192878199741244,0.9984807121800259,none,agreement,none,none
840,339,1,neutral,0.18134093,0.42749253,0.39116657,negative,0.005691824480891228,0.9943081755191088,none,agreement,none,none
