seg_uid,set,pair_id,speaker_id,start,end,span,speech_s,nw,n_turns,db_p_pos,db_p_neg,db_clearly_positive,db_clearly_negative
c004005,conflict,863,476,469.7,488.7,19.0,15.700000000000044,46,3,0.0011656077113002539,0.9988343922886997,0,1
c004006,conflict,864,476,497.8,523.9,26.099999999999966,12.700000000000044,34,3,0.08245339244604111,0.9175466075539589,0,1
c004014,conflict,865,477,234.5,260.6,26.100000000000023,23.40000000000003,69,2,0.042222581803798676,0.9577774181962013,0,1
c004015,conflict,866,477,266.3,300.0,33.69999999999999,31.69999999999999,101,2,0.09141488373279572,0.9085851162672043,0,1
c004016,conflict,867,477,306.1,344.7,38.599999999999966,24.399999999999977,73,4,0.0051751150749623775,0.9948248849250376,0,1
c004018,conflict,868,477,389.4,411.0,21.600000000000023,7.900000000000034,31,2,0.00038907627458684146,0.9996109237254132,0,1
c004019,conflict,869,477,424.6,491.6,67.0,47.200000000000045,138,2,0.002272066893056035,0.997727933106944,0,1
c004020,conflict,870,477,505.2,565.1,59.900000000000034,51.40000000000009,162,2,0.015908915549516678,0.9840910844504833,0,1
c004021,conflict,871,477,566.0,610.3,44.299999999999955,33.40000000000009,94,3,0.07351808995008469,0.9264819100499153,0,1
c004025,conflict,872,477,735.9,751.9,16.0,16.0,51,1,0.0018454364035278559,0.9981545635964721,0,1
c004026,conflict,873,477,756.9,800.6,43.700000000000045,43.700000000000045,140,1,0.0014168553752824664,0.9985831446247175,0,1
c004028,conflict,874,477,830.5,864.3,33.799999999999955,33.799999999999955,109,1,0.0005606755148619413,0.9994393244851381,0,1
c004033,conflict,875,477,992.2,1012.0,19.799999999999955,16.59999999999991,42,2,0.0004745603655464947,0.9995254396344535,0,1
c004034,conflict,876,477,1014.9,1060.3,45.39999999999998,45.39999999999998,125,1,0.009442576207220554,0.9905574237927794,0,1
c004035,conflict,877,477,1062.2,1084.4,22.200000000000045,22.200000000000045,80,1,0.00048622756730765104,0.9995137724326923,0,1
c004041,conflict,878,478,194.6,249.2,54.599999999999994,30.999999999999943,67,6,0.0026675467379391193,0.9973324532620609,0,1
c004044,conflict,879,478,313.2,349.6,36.400000000000034,11.800000000000011,48,3,0.000571374490391463,0.9994286255096085,0,1
c004045,conflict,880,478,371.4,394.9,23.5,23.5,60,1,0.0361483134329319,0.9638516865670681,0,1
c004048,conflict,881,478,480.8,530.5,49.69999999999999,20.39999999999992,42,6,0.0039601982571184635,0.9960398017428815,0,1
c004049,conflict,882,478,535.3,555.2,19.90000000000009,13.200000000000044,43,3,0.0017255815910175443,0.9982744184089825,0,1
c004050,conflict,883,478,559.5,594.7,35.200000000000045,18.899999999999977,44,4,0.0019604491535574198,0.9980395508464426,0,1
c004052,conflict,884,478,619.1,642.5,23.399999999999977,17.40000000000009,45,3,0.002603857545182109,0.9973961424548179,0,1
c004055,conflict,885,478,713.3,729.1,15.800000000000068,15.800000000000068,44,1,0.0030147964134812355,0.9969852035865188,0,1
c004058,conflict,886,478,796.2,846.5,50.299999999999955,50.299999999999955,129,1,0.001771128154359758,0.9982288718456402,0,1
c004083,conflict,887,480,341.6,380.3,38.69999999999999,6.699999999999989,28,5,0.0020552414935082197,0.9979447585064918,0,1
c004086,conflict,888,480,441.4,474.6,33.200000000000045,15.599999999999966,45,7,0.011528823524713516,0.9884711764752865,0,1
c004090,conflict,889,480,588.0,613.8,25.799999999999955,12.399999999999864,42,4,0.275532990694046,0.724467009305954,0,1
c004095,conflict,890,480,774.0,792.4,18.399999999999977,12.900000000000093,40,3,0.017258526757359505,0.9827414732426405,0,1
c004133,conflict,891,482,157.2,178.2,21.0,21.0,54,1,0.010426010005176067,0.9895739899948239,0,1
c004134,conflict,892,482,180.5,213.6,33.099999999999994,14.899999999999949,46,5,0.007331126369535923,0.9926688736304641,0,1
c004135,conflict,893,482,218.7,239.2,20.5,18.90000000000001,43,2,0.007708978373557329,0.9922910216264427,0,1
c004139,conflict,894,482,325.0,349.0,24.0,24.0,74,1,0.013315878808498383,0.9866841211915016,0,1
c004141,conflict,895,482,392.1,454.4,62.299999999999955,61.0,157,2,0.0006989687099121511,0.9993010312900878,0,1
c004142,conflict,896,482,461.5,515.3,53.799999999999955,53.799999999999955,140,1,0.0013543589739128947,0.9986456410260871,0,1
c004143,conflict,897,482,516.1,560.2,44.10000000000002,32.80000000000007,93,3,0.002977078314870596,0.9970229216851294,0,1
c004144,conflict,898,482,575.9,614.6,38.700000000000045,34.30000000000007,95,4,0.004443386569619179,0.9955566134303808,0,1
c004145,conflict,899,482,616.5,647.0,30.5,30.5,111,1,0.009093313477933407,0.9909066865220666,0,1
c004146,conflict,900,482,655.3,688.1,32.80000000000007,17.5,52,4,0.0013239184627309442,0.9986760815372691,0,1
c004148,conflict,901,482,717.3,737.7,20.40000000000009,19.20000000000016,62,2,0.0036675415467470884,0.9963324584532529,0,1
c004151,conflict,902,482,836.8,856.0,19.200000000000045,15.800000000000068,42,2,0.2042325735092163,0.7957674264907837,0,1
c004153,conflict,903,482,878.0,906.8,28.799999999999955,23.999999999999886,66,3,0.007280477322638035,0.992719522677362,0,1
c004154,conflict,904,482,909.0,938.0,29.0,24.199999999999932,73,3,0.0017000044463202357,0.9982999955536798,0,1
c004219,conflict,905,485,14.5,118.7,104.2,16.800000000000026,54,10,0.030373839661478996,0.969626160338521,0,1
c004223,conflict,906,485,211.7,234.2,22.5,12.400000000000006,48,3,0.0003397488035261631,0.9996602511964738,0,1
c004224,conflict,907,485,248.6,283.3,34.70000000000002,16.80000000000004,54,4,0.04765148088335991,0.9523485191166401,0,1
c004226,conflict,908,485,339.3,352.7,13.399999999999977,11.299999999999956,40,2,0.002423573052510619,0.9975764269474894,0,1
c004227,conflict,909,485,358.3,380.5,22.19999999999999,14.899999999999975,50,2,0.0009654307505115867,0.9990345692494884,0,1
c004228,conflict,910,485,386.7,414.4,27.69999999999999,17.19999999999999,55,3,0.0035739510785788298,0.9964260489214212,0,1
c004229,conflict,911,485,417.5,439.6,22.100000000000023,13.400000000000093,44,4,0.009420069865882397,0.9905799301341176,0,1
c004233,conflict,912,486,23.8,87.4,63.60000000000001,15.500000000000004,47,8,0.1055314838886261,0.8944685161113739,0,1
c004236,conflict,913,486,188.9,228.7,39.79999999999998,25.59999999999997,55,4,0.1634099781513214,0.8365900218486786,0,1
c004237,conflict,914,486,241.7,262.5,20.80000000000001,17.400000000000034,53,3,0.0028112060390412807,0.9971887939609587,0,1
c004240,conflict,915,486,325.8,384.3,58.5,20.19999999999999,51,3,0.0015189173864200711,0.9984810826135799,0,1
c004242,conflict,916,486,435.6,460.5,24.899999999999977,17.399999999999977,45,3,0.04932898283004761,0.9506710171699524,0,1
c004244,conflict,917,486,515.8,586.0,70.20000000000005,19.70000000000016,40,10,0.05870824679732323,0.9412917532026768,0,1
c004248,conflict,918,487,54.3,101.8,47.5,23.399999999999984,60,7,0.009447189047932625,0.9905528109520674,0,1
c004249,conflict,919,487,105.6,129.4,23.80000000000001,20.000000000000018,40,3,0.005087180063128471,0.9949128199368715,0,1
c004252,conflict,920,487,198.1,215.1,17.0,13.800000000000011,42,2,0.002779195783659816,0.9972208042163402,0,1
c004255,conflict,921,487,294.2,305.9,11.699999999999989,11.699999999999989,26,1,0.007497536949813366,0.9925024630501866,0,1
c004256,conflict,922,487,322.0,357.0,35.0,21.30000000000001,61,4,0.03215658292174339,0.9678434170782566,0,1
c004257,conflict,923,487,360.5,398.8,38.30000000000001,33.80000000000001,95,2,0.007425040006637573,0.9925749599933624,0,1
c004258,conflict,924,487,399.7,428.2,28.5,28.5,79,1,0.002442040015012026,0.997557959984988,0,1
c004259,conflict,925,487,437.8,465.7,27.899999999999977,17.100000000000023,42,4,0.0012528003426268697,0.9987471996573731,0,1
c004262,conflict,926,487,513.6,551.8,38.19999999999993,33.799999999999955,99,4,0.010901957750320435,0.9890980422496796,0,1
c004263,conflict,927,487,557.3,603.3,46.0,46.0,120,1,0.09123219549655914,0.9087678045034409,0,1
c004273,conflict,928,487,937.9,972.6,34.700000000000045,27.700000000000045,84,3,0.0023991765920072794,0.9976008234079927,0,1
c004276,conflict,929,488,96.6,118.7,22.10000000000001,18.000000000000014,51,2,0.0015983248595148325,0.9984016751404852,0,1
c004278,conflict,930,488,175.1,199.6,24.5,15.599999999999994,48,3,0.020727025344967842,0.9792729746550322,0,1
c004280,conflict,931,488,249.9,272.0,22.099999999999994,14.599999999999966,42,2,0.003522387472912669,0.9964776125270873,0,1
c004281,conflict,932,488,285.4,312.5,27.100000000000023,23.30000000000001,69,2,0.0002619287115521729,0.9997380712884478,0,1
c004282,conflict,933,488,317.8,331.9,14.099999999999966,14.099999999999966,36,1,0.0011275724973529577,0.998872427502647,0,1
c004283,conflict,934,488,363.0,385.8,22.80000000000001,22.80000000000001,67,1,0.0013778783613815904,0.9986221216386184,0,1
c004288,conflict,935,488,518.2,536.7,18.5,14.700000000000044,46,2,0.0006946654757484794,0.9993053345242515,0,1
c004289,conflict,936,488,539.2,577.0,37.799999999999955,18.59999999999991,75,4,0.04454929381608963,0.9554507061839104,0,1
c004293,conflict,937,488,680.5,716.4,35.89999999999998,35.89999999999998,105,1,0.004945894703269005,0.995054105296731,0,1
c004294,conflict,938,488,717.6,752.2,34.60000000000002,21.299999999999955,60,4,0.0018417176324874163,0.9981582823675126,0,1
c004295,conflict,939,488,758.4,777.0,18.600000000000023,18.600000000000023,56,1,0.0020961102563887835,0.9979038897436112,0,1
c004296,conflict,940,488,780.8,817.9,37.10000000000002,30.000000000000114,77,2,0.001715341117233038,0.998284658882767,0,1
c004299,conflict,941,489,117.5,140.3,22.80000000000001,10.099999999999994,34,3,0.007565030828118324,0.9924349691718817,0,1
c004301,conflict,942,489,192.3,211.5,19.19999999999999,11.199999999999989,25,3,0.004874314181506634,0.9951256858184934,0,1
c004304,conflict,943,489,326.3,364.0,37.69999999999999,15.399999999999975,42,6,0.0027660513296723366,0.9972339486703277,0,1
c004305,conflict,944,489,365.1,436.4,71.29999999999995,10.600000000000025,29,8,0.025366419926285744,0.9746335800737143,0,1
c004308,conflict,945,489,551.7,607.3,55.59999999999991,19.899999999999977,48,5,0.002030143514275551,0.9979698564857244,0,1
c004309,conflict,946,489,610.5,631.4,20.899999999999977,13.500000000000114,33,4,0.005440182983875275,0.9945598170161247,0,1
c004313,conflict,947,490,147.9,193.2,45.29999999999998,15.099999999999966,52,5,0.004423778969794512,0.9955762210302055,0,1
c004314,conflict,948,490,202.8,226.6,23.799999999999983,15.399999999999975,45,2,0.005163665395230055,0.99483633460477,0,1
c004316,conflict,949,490,297.5,335.8,38.30000000000001,16.900000000000034,45,4,0.022205205634236336,0.9777947943657637,0,1
c004320,conflict,950,490,460.1,476.4,16.299999999999955,16.299999999999955,49,1,0.03176364675164223,0.9682363532483578,0,1
c004351,conflict,951,492,188.7,218.4,29.700000000000017,25.30000000000001,44,2,0.004154706373810768,0.9958452936261892,0,1
c004355,conflict,952,492,340.7,417.4,76.69999999999999,63.5,125,3,0.0037332274951040745,0.9962667725048959,0,1
c004356,conflict,953,492,418.0,451.3,33.30000000000001,33.30000000000001,70,1,0.0018069020006805658,0.9981930979993194,0,1
c004358,conflict,954,492,493.6,535.0,41.39999999999998,21.899999999999977,40,5,0.0010661757551133633,0.9989338242448866,0,1
c004361,conflict,955,492,615.2,648.0,32.799999999999955,25.699999999999932,53,2,0.015067101456224918,0.9849328985437751,0,1
c004363,conflict,956,492,678.5,732.5,54.0,17.999999999999773,40,9,0.008301272988319397,0.9916987270116806,0,1
c004366,conflict,957,492,791.2,818.5,27.299999999999955,24.59999999999991,40,2,0.013910125941038132,0.9860898740589619,0,1
c004380,conflict,958,601,171.2,238.3,67.10000000000002,13.000000000000028,36,6,0.0361567884683609,0.9638432115316391,0,1
c004383,conflict,959,601,366.7,423.0,56.30000000000001,8.600000000000023,25,7,0.007458867505192757,0.9925411324948072,0,1
c004384,conflict,960,601,434.6,470.1,35.5,10.399999999999975,32,5,0.0873870700597763,0.9126129299402237,0,1
c004408,conflict,961,603,179.3,231.5,52.19999999999999,21.40000000000003,60,5,0.006060255691409111,0.9939397443085909,0,1
c004409,conflict,962,603,239.5,270.9,31.399999999999977,23.799999999999955,68,2,0.0020373498555272818,0.9979626501444727,0,1
c004410,conflict,963,603,272.6,309.5,36.89999999999998,20.09999999999997,47,5,0.0016789318760856986,0.9983210681239143,0,1
c004412,conflict,964,603,350.3,378.3,28.0,28.0,81,1,0.06575631350278854,0.9342436864972115,0,1
c004422,conflict,965,603,671.0,711.7,40.700000000000045,26.199999999999932,85,3,0.0011415336048230529,0.998858466395177,0,1
c004423,conflict,966,603,714.8,744.8,30.0,25.600000000000023,79,2,0.0005929091130383313,0.9994070908869617,0,1
c004428,conflict,967,603,838.9,864.6,25.700000000000045,18.90000000000009,73,4,0.0036318658385425806,0.9963681341614574,0,1
c004429,conflict,968,603,865.4,908.3,42.89999999999998,27.200000000000045,84,3,0.010774875991046429,0.9892251240089536,0,1
c004430,conflict,969,603,910.2,937.5,27.299999999999955,18.700000000000045,80,3,0.00026613156660459936,0.9997338684333954,0,1
c004432,conflict,970,603,954.2,992.4,38.19999999999993,32.499999999999886,133,2,0.22683697938919067,0.7731630206108093,0,1
c004434,conflict,971,603,1047.6,1061.8,14.200000000000045,14.200000000000044,59,1,0.010929562151432037,0.989070437848568,0,1
c004435,conflict,972,603,1068.0,1100.2,32.200000000000045,24.40000000000009,77,3,0.05016810819506645,0.9498318918049335,0,1
c004436,conflict,973,603,1106.4,1138.1,31.699999999999818,31.699999999999815,118,1,0.00733846565708518,0.9926615343429148,0,1
c004437,conflict,974,603,1145.7,1166.3,20.59999999999991,19.299999999999955,73,2,0.010574733838438988,0.989425266161561,0,1
c004438,conflict,975,603,1168.6,1200.0,31.40000000000009,22.40000000000032,96,3,0.007396408822387457,0.9926035911776125,0,1
c004440,conflict,976,603,1240.7,1291.8,51.09999999999991,44.69999999999982,157,3,0.003921210765838623,0.9960787892341614,0,1
c004455,conflict,977,605,184.5,232.5,48.0,20.5,36,3,0.008194053545594215,0.9918059464544058,0,1
c004456,conflict,978,605,253.6,300.8,47.20000000000002,18.60000000000005,54,5,0.033790018409490585,0.9662099815905094,0,1
c004459,conflict,979,605,385.0,428.0,43.0,19.299999999999955,49,4,0.012548772618174553,0.9874512273818254,0,1
c004488,conflict,980,608,238.3,277.6,39.30000000000001,16.900000000000006,42,4,0.016069471836090088,0.9839305281639099,0,1
c004489,conflict,981,608,279.0,326.8,47.80000000000001,15.300000000000011,40,5,0.0021385755389928818,0.9978614244610071,0,1
c004492,conflict,982,608,436.0,462.2,26.19999999999999,16.69999999999999,43,5,0.012276547960937023,0.987723452039063,0,1
c004494,conflict,983,608,510.6,560.0,49.39999999999998,27.700000000000045,75,5,0.017419209703803062,0.9825807902961969,0,1
c004496,conflict,984,608,602.3,623.6,21.300000000000068,18.90000000000009,58,2,0.007473825477063656,0.9925261745229363,0,1
c004498,conflict,985,608,667.0,684.0,17.0,13.900000000000093,42,3,0.00048512141802348197,0.9995148785819765,0,1
c004500,conflict,986,608,733.5,754.9,21.399999999999977,20.5,61,2,0.17260172963142395,0.827398270368576,0,1
c004501,conflict,987,608,767.0,791.6,24.600000000000023,10.300000000000068,45,4,0.000842746754642576,0.9991572532453574,0,1
c004503,conflict,988,608,827.4,848.3,20.899999999999977,18.399999999999977,55,2,0.018888600170612335,0.9811113998293877,0,1
c004506,conflict,989,608,898.1,913.1,15.0,15.0,41,1,0.005215078592300415,0.9947849214076996,0,1
c004508,conflict,990,608,939.2,953.0,13.799999999999955,13.799999999999956,47,1,0.0045310077257454395,0.9954689922742546,0,1
c004509,conflict,991,608,955.8,987.0,31.200000000000045,8.300000000000068,29,3,0.0003412943915463984,0.9996587056084536,0,1
c004510,conflict,992,608,1003.9,1027.4,23.500000000000114,15.700000000000273,45,4,0.0004958678619004786,0.9995041321380995,0,1
c004511,conflict,993,608,1029.6,1047.2,17.600000000000136,15.200000000000273,56,2,0.00546954944729805,0.994530450552702,0,1
c004516,conflict,994,608,1180.1,1207.6,27.5,22.500000000000227,66,3,0.003694232553243637,0.9963057674467564,0,1
c004517,conflict,995,608,1209.7,1222.3,12.599999999999909,12.599999999999907,33,1,0.03445550054311752,0.9655444994568825,0,1
c004518,conflict,996,608,1251.7,1269.4,17.700000000000045,17.700000000000045,40,1,0.008162754587829113,0.9918372454121709,0,1
c004519,conflict,997,608,1270.9,1339.7,68.79999999999995,14.399999999999636,52,8,0.04700561240315437,0.9529943875968456,0,1
c004527,conflict,998,609,400.7,451.3,50.60000000000002,20.90000000000003,49,3,0.25129854679107666,0.7487014532089233,0,1
c004530,conflict,999,609,498.5,517.5,19.0,16.399999999999977,48,2,0.0005300276097841561,0.9994699723902158,0,1
c004531,conflict,1000,609,526.6,554.3,27.699999999999932,23.20000000000016,57,4,0.0005550219211727381,0.9994449780788273,0,1
c004532,conflict,1001,609,567.0,603.0,36.0,36.0,99,1,0.007356118876487017,0.992643881123513,0,1
c004533,conflict,1002,609,604.0,647.2,43.200000000000045,31.600000000000023,79,2,0.0061644623056054115,0.9938355376943946,0,1
c004534,conflict,1003,609,666.9,687.8,20.899999999999977,20.899999999999977,54,1,0.017032060772180557,0.9829679392278194,0,1
c004536,conflict,1004,609,726.2,755.0,28.799999999999955,28.799999999999955,77,1,0.016514122486114502,0.9834858775138855,0,1
c004539,conflict,1005,609,803.8,820.1,16.300000000000068,16.300000000000068,50,1,0.24953332543373108,0.7504666745662689,0,1
c004540,conflict,1006,609,821.0,839.1,18.100000000000023,9.600000000000025,31,3,0.017296740785241127,0.9827032592147589,0,1
c004544,conflict,1007,609,994.6,1026.6,31.999999999999886,17.899999999999864,45,3,0.029177319258451462,0.9708226807415485,0,1
c004545,conflict,1008,609,1033.1,1058.8,25.700000000000045,11.200000000000044,32,3,0.017765190452337265,0.9822348095476627,0,1
c004554,conflict,1009,612,53.5,109.7,56.2,11.4,44,7,0.0013004743959754705,0.9986995256040245,0,1
c004562,conflict,1010,612,430.8,463.3,32.5,18.0,56,3,0.006645234767347574,0.9933547652326524,0,1
c004564,conflict,1011,612,532.5,543.9,11.399999999999977,11.399999999999975,45,1,0.012575916014611721,0.9874240839853883,0,1
c004565,conflict,1012,612,549.7,595.3,45.59999999999991,15.299999999999956,50,5,0.07010659575462341,0.9298934042453766,0,1
c004566,conflict,1013,612,604.6,666.1,61.5,17.0,46,8,0.0013795522972941399,0.9986204477027059,0,1
